sample_id,source,track,philosophical_axis,source_id,group_id,upstream_category,upstream_figurative_type,upstream_phrase,upstream_foundation,upstream_label,upstream_annotation,source_url,original_container,original_member,selected_path,sha256,dhash,width,height,format,bytes,entropy,contrast,edge_strength,quality_score,semantic_score,keyword_hits,selection_reason,text_dependency,is_synthetic,rights_status,prior_pilot_sample_id,review_status
PHL1800_HAIV_0112,HAIVMet,positive,social_existence,FLUTE:He was so happy he felt his heart was exploding.,HAIV:FLUTE:he was so happy he felt his heart was exploding.,Figurative,visual_metaphor,He was so happy he felt his heart was exploding.,,,An illustration of a man with a heart with stars and explosions coming out of it and a smiling face in the center.,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,FLUTE/DallEMetaphors/He was so happy he felt his heart was exploding./DALL·E 2023-01-13 13.09.30 - An illustration of a man with a heart with stars and explosions coming out of it and a smiling face in the center..png,final_selection_1800/images/haivmet/PHL1800_HAIV_0112.png,6f20804226f0f15956485e546bb4d995ad5b078faa67196e96c37fc5abcd434f,0d271313310204c1,1024,1024,PNG,1559508,6.3707,87.7398,30.2591,19.7069,3.85,face|heart,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0113,HAIVMet,positive,faith_meaning,FLUTE:Your guardian angel is just a little too much like a nerd at a comic convention.,HAIV:FLUTE:your guardian angel is just a little too much like a nerd at a comic convention.,Figurative,visual_metaphor,Your guardian angel is just a little too much like a nerd at a comic convention.,,,An illustration of a guardian angel wearing glasses and a pocket protector with a nerdy expression on their face.,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,FLUTE/DallEMetaphors/Your guardian angel is just a little too much like a nerd at a comic convention./DALL·E 2022-12-09 16.36.49 - An illustration of a guardian angel wearing glasses and a pocket protector with a nerdy expression on their face..png,final_selection_1800/images/haivmet/PHL1800_HAIV_0113.png,2924ab938f3a9ce804e330aed80b1663de03d9ebf540834aaaf9eafd78b796b4,9537b6cc73733696,1024,1024,PNG,1365878,7.144,84.8002,24.6324,19.6247,3.85,angel|face,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0114,HAIVMet,positive,knowledge_truth,FLUTE:The book owned her imagination.,HAIV:FLUTE:the book owned her imagination.,Figurative,visual_metaphor,The book owned her imagination.,,,"An illustration of a book with a person's head popping out of the top, steam coming out of their ears, and a angry expression on their face.",https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,"FLUTE/DallEMetaphors/The book owned her imagination./3_An illustration of a book with a person's head popping out of the top, steam coming out of their ears, and a angry expression on their face..jpg",final_selection_1800/images/haivmet/PHL1800_HAIV_0114.png,c32703d3afd763d69e46a2dc7bcfa8b7a1e101d2c22e272d9e58a1c624c2d005,2b972f232b69554f,1024,1024,PNG,3147977,5.9692,79.4869,31.0808,19.5747,3.85,book|face,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0115,HAIVMet,positive,faith_meaning,"FLUTE:Thank you so much, you are an angel.","HAIV:FLUTE:thank you so much, you are an angel.",Figurative,visual_metaphor,"Thank you so much, you are an angel.",,,An angel with wings and a halo floating in the air with a kind and compassionate expression on their face,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,"FLUTE/DallEMetaphors/Thank you so much, you are an angel./3_An angel with wings and a halo floating in the air with a kind and compassionate expression on their face.jpg",final_selection_1800/images/haivmet/PHL1800_HAIV_0115.png,afcae1f009de9525111169eb63e135d452b3b894a09f0c06cc832fcac90da8e9,c1cccccc553b8919,1024,1024,PNG,3147977,3.9985,85.8016,41.994,19.4987,3.85,angel|face,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0116,HAIVMet,positive,social_existence,FLUTE:My heart swelled with a sea of tears,HAIV:FLUTE:my heart swelled with a sea of tears,Figurative,visual_metaphor,My heart swelled with a sea of tears,,,An illustration of a heart shape with an swirly ocean of tears inside and a girl crying next to it,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,FLUTE/DallEMetaphors/My heart swelled with a sea of tears/DALL·E 2022-12-25 18.19.01 - An illustration of a heart shape with an swirly ocean of tears inside and a girl crying next to it.png,final_selection_1800/images/haivmet/PHL1800_HAIV_0116.png,2f9424035fa0ce77b4dc650e097627226a919848b342eb246c6ed9e39230d941,4d94b4944973278e,1024,1024,PNG,1808449,6.6807,91.8578,23.5676,19.3043,3.85,heart|inside,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0117,HAIVMet,positive,time_mortality,"FLUTE:That the time may  pass  more gayly ,","HAIV:FLUTE:that the time may pass more gayly ,",Figurative,visual_metaphor,"That the time may  pass  more gayly ,",,,An illustration of a person with a watch on their wrist and an hourglass in their other hand with flowers around them and a smile on their face.,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,"FLUTE/DallEMetaphors/That the time may  pass  more gayly ,/DALL·E 2022-12-13 16.41.11 - An illustration of a person with a watch on their wrist and an hourglass in their other hand with flowers around them and a smile on their face..png",final_selection_1800/images/haivmet/PHL1800_HAIV_0117.png,9c35fe9c752c79f28a345dbfdab60ca1b0ae802cc7b6edc7dc131f88d8fffac6,461363307159e12d,1024,1024,PNG,1454152,6.2887,80.8297,25.3267,19.2549,3.85,face|time|watch,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0118,HAIVMet,positive,social_existence,FLUTE:The rich man had a cold heart.,HAIV:FLUTE:the rich man had a cold heart.,Figurative,visual_metaphor,The rich man had a cold heart.,,,An illustration of a rich man with a heart made of ice with a mean expression on his face.,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,FLUTE/DallEMetaphors/The rich man had a cold heart./DALL·E 2022-12-13 11.21.57 - An illustration of a rich man with a heart made of ice with a mean expression on his face..png,final_selection_1800/images/haivmet/PHL1800_HAIV_0118.png,e3017c67340a7ea8579aee2afd446cb492b9a42fda0cd864ac0e62b23782657f,92b2a9b913dce071,1024,1024,PNG,1636023,5.86,85.6556,27.5555,19.2263,3.85,face|heart,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0119,HAIVMet,positive,knowledge_truth,"FLUTE:Her romantic mind was like the tiny boxes, one within the other, that come from the puzzling East","HAIV:FLUTE:her romantic mind was like the tiny boxes, one within the other, that come from the puzzling east",Figurative,visual_metaphor,"Her romantic mind was like the tiny boxes, one within the other, that come from the puzzling East",,,A painting of a girl's mind containing  tiny wooden boxes one within the other and a tiny heart in the center.,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,"FLUTE/DallEMetaphors/Her romantic mind was like the tiny boxes, one within the other, that come from the puzzling East/DALL·E 2023-01-02 18.06.50 - A painting of a girl's mind containing  tiny wooden boxes one within the other and a tiny heart in the center..png",final_selection_1800/images/haivmet/PHL1800_HAIV_0119.png,d1a68a3da85979f0763f78a9cdb218a5c275507d8de75e29797e43e3bfb09ca0,a855171333373349,1024,1024,PNG,1610097,7.4711,81.001,17.6498,19.2064,3.85,heart|mind,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0120,HAIVMet,positive,freedom_constraint,FLUTE:Their home was a prison.,HAIV:FLUTE:their home was a prison.,Figurative,visual_metaphor,Their home was a prison.,,,An illustration of a house that looks like a prison with bars on the windows and a padlock on the door,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,FLUTE/DallEMetaphors/Their home was a prison./3_An illustration of a house that looks like a prison with bars on the windows and a padlock on the door.jpg,final_selection_1800/images/haivmet/PHL1800_HAIV_0120.png,d4cf64b0b98b49268f6d38722f3c7c905aac3f2f0668a6540c2f5936e95bc614,2b2b2b232b2b0f15,1024,1024,PNG,3147977,5.6908,78.1216,27.5691,19.1428,3.85,door|prison,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0121,HAIVMet,positive,social_existence,FLUTE:Her relationships with family and friends are like puzzles with missing pieces.,HAIV:FLUTE:her relationships with family and friends are like puzzles with missing pieces.,Figurative,visual_metaphor,Her relationships with family and friends are like puzzles with missing pieces.,,,An illustration of a puzzle with some pieces missing and people shaped puzzle pieces around the outside.,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,FLUTE/DallEMetaphors/Her relationships with family and friends are like puzzles with missing pieces./3_An illustration of a puzzle with some pieces missing and people shaped puzzle pieces around the outside..jpg,final_selection_1800/images/haivmet/PHL1800_HAIV_0121.png,8e375dc126c1872987f0163db7ccd8964cb1d00597c16d819e0cddf65f0cbde0,13332c2d55363313,1024,1024,PNG,3147977,6.5401,94.7592,21.9873,19.1023,3.85,family|outside|people,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0122,HAIVMet,positive,social_existence,FLUTE:His devotion to his sick wife condemned him to a lonely existence.,HAIV:FLUTE:his devotion to his sick wife condemned him to a lonely existence.,Figurative,visual_metaphor,His devotion to his sick wife condemned him to a lonely existence.,,,An illustration of a man with a ball and chain around his ankle with a sad and lonely expression on his face. His wife is in bed sick,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,FLUTE/DallEMetaphors/His devotion to his sick wife condemned him to a lonely existence./DALL·E 2023-01-15 12.27.21 - An illustration of a man with a ball and chain around his ankle with a sad and lonely expression on his face. His wife is in bed sick.png,final_selection_1800/images/haivmet/PHL1800_HAIV_0122.png,f0596d04635dbc7263e4a4bb20dfd7c721276df8f40e9254dc15a7362e485203,73674743550f3315,1024,1024,PNG,1461766,6.3546,64.5056,26.9593,19.0076,3.85,face|lonely,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0123,HAIVMet,positive,choice_journey,"FLUTE:The knocking on the door was more assertive now, more like a herald's declaration.","HAIV:FLUTE:the knocking on the door was more assertive now, more like a herald's declaration.",Figurative,visual_metaphor,"The knocking on the door was more assertive now, more like a herald's declaration.",,,"An illustration of a door with a herald standing in front of it, banging on it with a forceful expression on his face.",https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,"FLUTE/DallEMetaphors/The knocking on the door was more assertive now, more like a herald's declaration./DALL·E 2022-12-08 10.45.45 - An illustration of a door with a herald standing in front of it, banging on it with a forceful expression on his face..png",final_selection_1800/images/haivmet/PHL1800_HAIV_0123.png,be49d5ecd831e052cd69a06e6c05cb65ef1932242b0e857575bcbb83c3ccb95a,363436353531291d,1024,1024,PNG,1441529,5.8727,75.1691,23.0576,18.8578,3.85,door|face,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0124,HAIVMet,positive,social_existence,"FLUTE:And his heart within him  fluttered  ,","HAIV:FLUTE:and his heart within him fluttered ,",Figurative,visual_metaphor,"And his heart within him  fluttered  ,",,,An illustration of a heart with wings flapping inside a person's chest anxiously.,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,"FLUTE/DallEMetaphors/And his heart within him  fluttered  ,/DALL·E 2022-12-09 17.01.29 - An illustration of a heart with wings flapping inside a person's chest anxiously..png",final_selection_1800/images/haivmet/PHL1800_HAIV_0124.png,86af03a959a7241542b6a90f0ae513fba3f6e419f344f3e0e519a73ce992086f,69454ddd6931354d,1024,1024,PNG,1282137,3.5369,105.9986,37.0395,18.8551,3.85,heart|inside,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0125,HAIVMet,positive,knowledge_truth,FLUTE:The event carved  itself into her memory.,HAIV:FLUTE:the event carved itself into her memory.,Figurative,visual_metaphor,The event carved  itself into her memory.,,,An illustration of an event being carved into a person's memory with a carving knife. The person has a look of intense concentration on their face as ,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,FLUTE/DallEMetaphors/The event carved  itself into her memory./DALL·E 2022-11-17 10.16.20 - An illustration of an event being carved into a person's memory with a carving knife. The person has a look of intense concentration on their face as .png,final_selection_1800/images/haivmet/PHL1800_HAIV_0125.png,ae3bc832067c38776c5ba60e9cad6689be49d1ac77258fea4ca6be2cd36a40cb,c3793525190d1793,1024,1024,PNG,1636471,5.0806,67.5071,30.4716,18.83,3.85,face|memory,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0126,HAIVMet,positive,identity_appearance,FLUTE:The event engraved itself into her memory.,HAIV:FLUTE:the event engraved itself into her memory.,Figurative,visual_metaphor,The event engraved itself into her memory.,,,An illustration of a woman's face with an event engraved inside her brain ,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,FLUTE/DallEMetaphors/The event engraved itself into her memory./DALL·E 2023-01-14 00.26.15 - An illustration of a woman's face with an event engraved inside her brain .png,final_selection_1800/images/haivmet/PHL1800_HAIV_0126.png,bbe7adc326facd5ca90748922226a6c9e19fd2e2ce4e5cdf590f31c0f10d8cb1,acecc6e2d4c4f494,1024,1024,PNG,1678415,6.4126,74.667,19.2035,18.8066,3.85,face|inside|memory,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0127,HAIVMet,positive,social_existence,FLUTE:He has a heart of gold.,HAIV:FLUTE:he has a heart of gold.,Figurative,visual_metaphor,He has a heart of gold.,,,An illustration of a heart made of gold with a kind and generous expression on its face,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,FLUTE/DallEMetaphors/He has a heart of gold./0_An illustration of a heart made of gold with a kind and generous expression on its face.jpg,final_selection_1800/images/haivmet/PHL1800_HAIV_0127.png,bc4035694c34dc129d359714a42cb36b09885d51c593c25d5601c26eaf0cac84,778c92d6cc33168c,1024,1024,PNG,3147977,6.3931,82.4029,19.2706,18.8024,3.85,face|heart,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0128,HAIVMet,positive,social_existence,FLUTE:Jack nodded like a child at christmas.,HAIV:FLUTE:jack nodded like a child at christmas.,Figurative,visual_metaphor,Jack nodded like a child at christmas.,,,An illustration of a child in christmas clothes nodding their head up and down with a big smile on their face.,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,FLUTE/DallEMetaphors/Jack nodded like a child at christmas./DALL·E 2023-01-16 18.30.18 - An illustration of a child in christmas clothes nodding their head up and down with a big smile on their face..png,final_selection_1800/images/haivmet/PHL1800_HAIV_0128.png,33b305adf6011dfd6564ac4afaa625ef7140d4085698855c4380b24aa511ef1d,076369343a62ce83,1024,1024,PNG,1372881,5.6884,87.865,23.493,18.8019,3.85,child|face,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0129,HAIVMet,positive,power_conflict,FLUTE:Fear had changed him to a shaken jelly.,HAIV:FLUTE:fear had changed him to a shaken jelly.,Figurative,visual_metaphor,Fear had changed him to a shaken jelly.,,,An illustration of a person with body made of jelly trembling and shaking with fear in their eyes,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,FLUTE/DallEMetaphors/Fear had changed him to a shaken jelly./DALL·E 2023-01-18 03.44.10 - An illustration of a person with body made of jelly trembling and shaking with fear in their eyes.png,final_selection_1800/images/haivmet/PHL1800_HAIV_0129.png,2b2d5abf95dc497d7bad523c5be63c5c865777b95666344121edb5ea2c97c295,0f4c4c3b1f47170f,1024,1024,PNG,1343357,5.6377,75.6648,23.6097,18.7863,3.85,body|fear,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0130,HAIVMet,positive,freedom_constraint,FLUTE:Trying to rationalize the situation eventually becomes like trapping a bird in a cage.,HAIV:FLUTE:trying to rationalize the situation eventually becomes like trapping a bird in a cage.,Figurative,visual_metaphor,Trying to rationalize the situation eventually becomes like trapping a bird in a cage.,,,An illustration of a bird in a cage with a person holding the door shut and the bird is trying to fly out and the person has a cruel smile on their fa,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,FLUTE/DallEMetaphors/Trying to rationalize the situation eventually becomes like trapping a bird in a cage./DALL·E 2023-01-16 22.26.57 - An illustration of a bird in a cage with a person holding the door shut and the bird is trying to fly out and the person has a cruel smile on their fa.png,final_selection_1800/images/haivmet/PHL1800_HAIV_0130.png,b57562885f8bf55b885b3c5a2a7e0a4cafd06df848f0197e9e1e8076d0f494f6,cc0c171737375933,1024,1024,PNG,1346563,5.4247,81.0942,24.0564,18.717,3.85,cage|door,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0131,HAIVMet,positive,knowledge_truth,FLUTE:My mind is a cupboard,HAIV:FLUTE:my mind is a cupboard,Figurative,visual_metaphor,My mind is a cupboard,,,An illustration of persons mind with a cupboard inside it containing shelves with different objects,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,FLUTE/DallEMetaphors/My mind is a cupboard/DALL·E 2022-11-21 17.57.27 - An illustration of persons mind with a cupboard inside it containing shelves with different objects.png,final_selection_1800/images/haivmet/PHL1800_HAIV_0131.png,035c62991785450891bca7b9f76c71f05c62cc06a443d5fc5fcc0f7eec6ac622,49255b1a8c999b4f,1024,1024,PNG,1350219,6.4939,69.6478,19.1618,18.7131,3.85,inside|mind,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0132,HAIVMet,positive,time_mortality,"FLUTE:He cruised slowly down main street, which was like a ghost-town street .","HAIV:FLUTE:he cruised slowly down main street, which was like a ghost-town street .",Figurative,visual_metaphor,"He cruised slowly down main street, which was like a ghost-town street .",,,An illustration of a main street in a ghost town with no people or cars and the buildings are all boarded up.-2,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,"FLUTE/DallEMetaphors/He cruised slowly down main street, which was like a ghost-town street ./DALL·E 2022-11-28 13.59.27 - An illustration of a main street in a ghost town with no people or cars and the buildings are all boarded up.-2.png",final_selection_1800/images/haivmet/PHL1800_HAIV_0132.png,67700f940e30719430f318e899295e44ac2af8655c1ccae87ce4695f7e2d3e43,b4d969f0f1fc2fc5,1024,1024,PNG,1732425,7.6474,64.9267,14.7156,18.657,3.85,ghost|people,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0133,HAIVMet,positive,power_conflict,"FLUTE:Authority is a chair, it needs legs to stand.","HAIV:FLUTE:authority is a chair, it needs legs to stand.",Figurative,visual_metaphor,"Authority is a chair, it needs legs to stand.",,,An illustration of four people supporting a chair with a king on top of it.,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,"FLUTE/DallEMetaphors/Authority is a chair, it needs legs to stand./DALL·E 2023-01-12 13.05.59 - An illustration of four people supporting a chair with a king on top of it..png",final_selection_1800/images/haivmet/PHL1800_HAIV_0133.png,68a23093e11ddd0c94036e59e76e6e60e8048d48584596341885a8029e609e38,4725839393272f2b,1024,1024,PNG,1494021,5.0734,87.5686,25.1364,18.6314,3.85,authority|king|people,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0134,HAIVMet,positive,time_mortality,FLUTE:She was as emotional as a funeral director,HAIV:FLUTE:she was as emotional as a funeral director,Figurative,visual_metaphor,She was as emotional as a funeral director,,,An illustration of a woman funeral director standing next to a coffin with a stoic expression on their face.,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,FLUTE/DallEMetaphors/She was as emotional as a funeral director/DALL·E 2023-01-13 17.05.29 - An illustration of a woman funeral director standing next to a coffin with a stoic expression on their face..png,final_selection_1800/images/haivmet/PHL1800_HAIV_0134.png,7c50d57c7ed213ab198300fbb8368002c3edf0e756a5aa691711392e3d7db5e9,e5e5e7032353634d,1024,1024,PNG,1296344,6.8332,88.4805,14.4893,18.624,3.85,face|funeral,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0135,HAIVMet,positive,choice_journey,FLUTE:Dying is a wild night and a new road,HAIV:FLUTE:dying is a wild night and a new road,Figurative,visual_metaphor,Dying is a wild night and a new road,,,A painting of a dead person lying on the ground with a road leading off into the distance. The sky is dark and there are stars shining.,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,FLUTE/DallEMetaphors/Dying is a wild night and a new road/DALL·E 2022-12-31 12.40.27 - A painting of a dead person lying on the ground with a road leading off into the distance. The sky is dark and there are stars shining..png,final_selection_1800/images/haivmet/PHL1800_HAIV_0135.png,6a2988e18cbc745613b880a144c2bf046145ea9f24f0bcf7d78235a955c63171,e1d41fb7c6c9bc32,1024,1024,PNG,1929453,7.1513,65.2199,15.4495,18.4865,3.85,dead|road,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0136,HAIVMet,positive,social_existence,FLUTE:My heart sings when he walks in the room.,HAIV:FLUTE:my heart sings when he walks in the room.,Figurative,visual_metaphor,My heart sings when he walks in the room.,,,An illustration of a heart with a human face singing with notes coming out of its mouth when another person walks in to the room.,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,FLUTE/DallEMetaphors/My heart sings when he walks in the room./1_An illustration of a heart with a human face singing with notes coming out of its mouth when another person walks in to the room..jpg,final_selection_1800/images/haivmet/PHL1800_HAIV_0136.png,59b214479c97642054ba4d86f856892e916364d8d919a608ddbec4e0d8bb5f75,de2c2dd939d9d931,1024,1024,PNG,3147977,5.7118,82.2369,19.192,18.4552,3.85,face|heart,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0137,HAIVMet,positive,power_conflict,FLUTE:He froze with fear when he saw it.,HAIV:FLUTE:he froze with fear when he saw it.,Figurative,visual_metaphor,He froze with fear when he saw it.,,,An illustration of a person frozen in an ice block with a look of fear and terror on their face.,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,FLUTE/DallEMetaphors/He froze with fear when he saw it./DALL·E 2022-12-15 10.36.38 - An illustration of a person frozen in an ice block with a look of fear and terror on their face..png,final_selection_1800/images/haivmet/PHL1800_HAIV_0137.png,07382570fa6b2e7ae7f54ecf165dd9ea8e56250bcbc37b5f2a51ea4c417da7ca,9dc1f1f5c9c9c961,1024,1024,PNG,1365713,6.71,67.2517,15.8441,18.4116,3.85,face|fear,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0138,HAIVMet,positive,social_existence,"FLUTE:Next to her, xander is holding himself like a groom on a wedding cake.","HAIV:FLUTE:next to her, xander is holding himself like a groom on a wedding cake.",Figurative,visual_metaphor,"Next to her, xander is holding himself like a groom on a wedding cake.",,,"An illustration of a groom on top of a wedding cake with a uncomfortable expression on his face, his arms and legs are spread out trying to keep balance, and he is sweating.",https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,"FLUTE/DallEMetaphors/Next to her, xander is holding himself like a groom on a wedding cake./0_An illustration of a groom on top of a wedding cake with a uncomfortable expression on his face, his arms and legs are spread out trying to keep balance, and he is sweating..jpg",final_selection_1800/images/haivmet/PHL1800_HAIV_0138.png,2fc9fab19ed0d0bf115d3fd39f1b462fa2ec63f7dd0c44966bbc46daed9d4556,4c9e1f5fd6362a73,1024,1024,PNG,3147977,4.5807,94.2453,24.1664,18.3042,3.85,face|wedding,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0139,HAIVMet,positive,ethics_responsibility,FLUTE:She's the kind of girl who climbed the ladder of success wrong by wrong.,HAIV:FLUTE:she's the kind of girl who climbed the ladder of success wrong by wrong.,Figurative,visual_metaphor,She's the kind of girl who climbed the ladder of success wrong by wrong.,,,An illustration of a rich and powerful women climbing a ladder and people below her on the ground holding wrong sign placards,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,FLUTE/DallEMetaphors/She's the kind of girl who climbed the ladder of success wrong by wrong./DALL·E 2022-11-21 13.19.14 - An illustration of a rich and powerful women climbing a ladder and people below her on the ground holding wrong sign placards.png,final_selection_1800/images/haivmet/PHL1800_HAIV_0139.png,4a1b6606a06bcb7129a782cb2a5bdfa36668965bdbee781c539340148172d048,0f436b4353535242,1024,1024,PNG,1421816,6.5508,64.1234,15.0846,18.0949,3.85,people|wrong,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HAIV_0140,HAIVMet,positive,social_existence,"FLUTE:Love is a guest that comes, unbidden","HAIV:FLUTE:love is a guest that comes, unbidden",Figurative,visual_metaphor,"Love is a guest that comes, unbidden",,,An illustration of a person with a heart for a head and a suitcase in hand standing at a door that they are about to knock on.,https://zenodo.org/records/8011133,source_archives/haivmet/flute.zip,"FLUTE/DallEMetaphors/Love is a guest that comes, unbidden/DALL·E 2022-12-25 20.32.51 - An illustration of a person with a heart for a head and a suitcase in hand standing at a door that they are about to knock on..png",final_selection_1800/images/haivmet/PHL1800_HAIV_0140.png,5b963d27fba49e66c541bca9cdfdc3c8f18cb978ad2ce8b664cea15bce290a6c,3c3e2f213b2b331b,1024,1024,PNG,1262896,5.2708,64.8226,18.1197,17.7466,3.85,door|heart|love,best_quality_image_from_unique_human_filtered_metaphor_group,low,true,CC_BY_4_0_dataset_record,,AI_audited_selected_pending_two_independent_human_reviews
