actual_format,actual_height,actual_sha256,actual_width,annotation_exists,annotation_item_id,annotation_method,archive_member_found,archive_member_match_method,archive_member_matches_sha256,archive_member_matches_size_crc,archive_resolved_member,caption_shape_ok,csv_item_json_exact,decode_ok,dimensions_match_manifest,extracted_sha256,extracted_source_exists,file_name,filename_pattern_ok,formal_gold,format_matches_manifest,hl_annotation_row_found,hl_upstream_annotation_exact,image_exists,item_json_exists,luma_stddev,mean_luma,reference_coverage,reference_jaccard,review_issues,review_verdict,sample_id,sample_id_matches_filename,selected_matches_extracted_sha256,semantic_risk_reasons,sha256_matches_manifest,source,source_id,track
PNG,1024,9d957ebef44a50a711254db64aca39eb367e83c3ad61b5d44f74a416d631eb66,1024,True,F1371,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/America is a gun/DALL·E 2022-10-22 01.06.30 - An illustration of a gun in the shape of America with a flag waving in the background..png,True,True,True,True,9d957ebef44a50a711254db64aca39eb367e83c3ad61b5d44f74a416d631eb66,True,PHL1800_HAIV_0383.png,True,False,True,,,True,True,86.304,162.013,0.3333,0.015,,accept,PHL1800_HAIV_0383,True,True,explicit_visual_uncertainty,True,HAIVMet,CoPoet:America is a gun,positive
PNG,1024,b23395ed825bfa340900f64eb2d1a6a7dde4cf3534f6702ec72c8f1ee0d6d546,1024,True,F1055,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/The ocean is a turbid grave/DALL·E 2022-10-20 17.10.00 - An illustration of the ocean with dark and murky water with a grave in the center..png,True,True,True,True,b23395ed825bfa340900f64eb2d1a6a7dde4cf3534f6702ec72c8f1ee0d6d546,True,PHL1800_HAIV_0384.png,True,False,True,,,True,True,62.249,105.469,0.3333,0.0148,,accept,PHL1800_HAIV_0384,True,True,,True,HAIVMet,CoPoet:The ocean is a turbid grave,positive
PNG,1024,f39b96b432bb12529ad56b9733ff6f06768187ffb7a3223ca590ab145706e6cf,1024,True,F0325,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/Your face is a canvas/DALL·E 2022-10-10 00.13.16 - An illustration of a face with oil paint on it and a paintbrush hovering nearby as if it's about to start painting..png,True,True,True,True,,False,PHL1800_HAIV_0385.png,True,False,True,,,True,True,83.995,159.421,0.3,0.0217,,accept,PHL1800_HAIV_0385,True,False,explicit_visual_uncertainty,True,HAIVMet,CoPoet:Your face is a canvas,positive
PNG,1024,f7bb43b8c54dde97d975d2c0762499906ff240f2030e4cf0a43f0ec84513a36a,1024,True,F0099,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/My whole mind is a leaking black hole/DALL·E 2023-01-11 01.25.19 - An illustration of a mind with a black hole in the center that is leaking and causing the thoughts and memories to float away into the darkness.png,True,True,True,True,,False,PHL1800_HAIV_0386.png,True,False,True,,,True,True,66.054,56.65,0.1818,0.0123,,accept,PHL1800_HAIV_0386,True,False,,True,HAIVMet,CoPoet:My whole mind is a leaking black hole,positive
PNG,1024,296fa52b2fa0901d83e9e3e8b472aadf01c6dfc2b11277a0721f941e7b1c2946,1024,True,F1751,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/Love is like outer space/DALL·E 2022-10-05 16.57.33 - An illustration of a heart with stars and a moon in the background with two rockets flying off into the distance..png,True,True,True,True,,False,PHL1800_HAIV_0387.png,True,False,True,,,True,True,72.945,90.703,0.5,0.0292,,accept,PHL1800_HAIV_0387,True,False,,True,HAIVMet,CoPoet:Love is like outer space,positive
PNG,1024,0aa28d81442546038c8feadc5ac54a3d1fb2886d0f7d0958f1b0aa939a2d01bc,1024,True,F0395,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,"CoPoet/DallEMetaphors/Love is like a shooting star/DALL·E 2022-10-26 02.58.11 - An illustration of a heart with a shooting star coming out of the top, with streaks of light behind it..png",True,True,True,True,,False,PHL1800_HAIV_0388.png,True,False,True,,,True,True,62.264,64.528,0.4444,0.0274,,accept,PHL1800_HAIV_0388,True,False,,True,HAIVMet,CoPoet:Love is like a shooting star,positive
PNG,1024,82b41e88eacbd992aed6f143fbc7ac1f7c44f0abb271df27fae28308b4232673,1024,True,F0744,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/Love is a double-edged sword/DALL·E 2022-10-05 01.43.48 - An illustration of Two swords intersecting in the center with a red heart in the middle and a person thinking with a conflicted expression on their fa.png,True,True,True,True,,False,PHL1800_HAIV_0389.png,True,False,True,,,True,True,65.099,96.478,0.2222,0.0127,,accept,PHL1800_HAIV_0389,True,False,,True,HAIVMet,CoPoet:Love is a double-edged sword,positive
PNG,1024,e7b04e3acc9820ca8b0a5c2d648795f60859b1827efab7a6b3763b205bca567d,1024,True,F1527,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/The earth is a succulent Sunday roast/DALL·E 2022-10-09 12.22.56 - An illustration of the brown earth on a plate with vegetables surrounding it..png,True,True,True,True,e7b04e3acc9820ca8b0a5c2d648795f60859b1827efab7a6b3763b205bca567d,True,PHL1800_HAIV_0390.png,True,False,True,,,True,True,76.451,158.466,0.4,0.0146,,accept,PHL1800_HAIV_0390,True,True,,True,HAIVMet,CoPoet:The earth is a succulent Sunday roast,positive
PNG,1024,99dc11927f286802ada1fa08fa25649ede0133fc0eee4cd7ee800c8ae49adafe,1024,True,F0327,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/Love is a silent phantom/DALL·E 2022-10-19 17.22.34 - An illustration of a phantom with its finger to its lips in a shushing gesture with a heart in its hand.png,True,True,True,True,99dc11927f286802ada1fa08fa25649ede0133fc0eee4cd7ee800c8ae49adafe,True,PHL1800_HAIV_0391.png,True,False,True,,,True,True,73.441,191.386,0.4286,0.0224,,accept,PHL1800_HAIV_0391,True,True,,True,HAIVMet,CoPoet:Love is a silent phantom,positive
PNG,1024,327983d1250b4dce312b94b7dc48ff17296e7a24060c6a14c3bd9dce503eb688,1024,True,F1010,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/My heart is like glass transparent and fragile/DALL·E 2022-10-06 00.06.37 - An illustration of a man having a heart made of glass that is see-through and fragile..png,True,True,True,True,,False,PHL1800_HAIV_0392.png,True,False,True,,,True,True,64.629,49.098,0.1429,0.0092,,accept,PHL1800_HAIV_0392,True,False,very_low_overlap_with_HAIV_prompt,True,HAIVMet,CoPoet:My heart is like glass transparent and fragile,positive
PNG,1024,0645d470d1226e70d8903001be5e576f23d6d1453b05ebd39b39ebc24aff9614,1024,True,F0535,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,"CoPoet/DallEMetaphors/My heart is like the sun, dear/DALL·E 2023-01-12 16.10.32 - An illustration of a heart with a warm and bright sun in the center.png",True,True,True,True,0645d470d1226e70d8903001be5e576f23d6d1453b05ebd39b39ebc24aff9614,True,PHL1800_HAIV_0393.png,True,False,True,,,True,True,62.381,156.277,0.8,0.0294,,accept,PHL1800_HAIV_0393,True,True,,True,HAIVMet,"CoPoet:My heart is like the sun, dear",positive
PNG,1024,63c5511334da78f47b52aa3f3ba3480f60f7b089e97721c68d31a6860acb2fa8,1024,True,F0920,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/The body is a flame/DALL·E 2022-10-20 18.02.27 - An illustration of a bright and shining flame in the shape of a human body..png,True,True,True,True,63c5511334da78f47b52aa3f3ba3480f60f7b089e97721c68d31a6860acb2fa8,True,PHL1800_HAIV_0394.png,True,False,True,,,True,True,69.423,46.505,0.3333,0.0163,,accept,PHL1800_HAIV_0394,True,True,,True,HAIVMet,CoPoet:The body is a flame,positive
PNG,1024,9877700587cea3415b9e13f24f7014917c5a2a04248b6a633009e78684aedc0c,1024,True,F0640,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/Love is a hole in my chest/DALL·E 2023-01-11 00.13.31 - An illustration of a man's chest with a big hole in the shape of a heart in the center.png,True,True,True,True,9877700587cea3415b9e13f24f7014917c5a2a04248b6a633009e78684aedc0c,True,PHL1800_HAIV_0395.png,True,False,True,,,True,True,100.032,121.463,0.4286,0.0238,,accept,PHL1800_HAIV_0395,True,True,explicit_visual_uncertainty,True,HAIVMet,CoPoet:Love is a hole in my chest,positive
PNG,1024,69bf74be6c36226a1668f5b9d9d89f94617c77dad5bcf90652f0fc1d3953ad61,1024,True,F0516,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/Love is like Jenga/DALL·E 2022-10-10 00.09.41 - An illustration of heart shaped Jenga blocks with a few pieces precariously balanced on top.png,True,True,True,True,69bf74be6c36226a1668f5b9d9d89f94617c77dad5bcf90652f0fc1d3953ad61,True,PHL1800_HAIV_0396.png,True,False,True,,,True,True,73.002,179.742,0.4444,0.0265,,accept,PHL1800_HAIV_0396,True,True,explicit_visual_uncertainty,True,HAIVMet,CoPoet:Love is like Jenga,positive
PNG,1024,7081b0369c88ce682e4eee7e24c73e67ae433f2cf0654ef1b061e3d12e79b186,1024,True,F0032,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/My body is a vessel empty/DALL·E 2023-01-11 01.47.27 - An illustration of a person's silhouette with a see-through body and an empty container in the middle.png,True,True,True,True,7081b0369c88ce682e4eee7e24c73e67ae433f2cf0654ef1b061e3d12e79b186,True,PHL1800_HAIV_0397.png,True,False,True,,,True,True,86.425,172.931,0.2857,0.0144,,accept,PHL1800_HAIV_0397,True,True,,True,HAIVMet,CoPoet:My body is a vessel empty,positive
PNG,1024,37b3aae16ce7f8818a2b1211f14856f80e50724d5f803fcfbf4fcb48fca09fe2,1024,True,F1602,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/My heart is like a singing bird/DALL·E 2022-10-07 00.36.43 - An illustration of a heart with a bird perched on the center of it singing with a joyful expression.png,True,True,True,True,,False,PHL1800_HAIV_0398.png,True,False,True,,,True,True,86.461,192.906,0.4286,0.0259,,accept,PHL1800_HAIV_0398,True,False,,True,HAIVMet,CoPoet:My heart is like a singing bird,positive
PNG,1024,bdbcf83c74efb18022bbf4c30411cd9ab83ebd3673408c05492d9f6002b548b6,1024,True,F1021,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/Love is like a Parisian night/DALL·E 2023-01-10 23.40.50 - An illustration of the Eiffel Tower with a crescent moon and stars in the background with a heart in the foreground.png,True,True,True,True,,False,PHL1800_HAIV_0399.png,True,False,True,,,True,True,108.162,166.329,0.75,0.0462,,accept,PHL1800_HAIV_0399,True,False,,True,HAIVMet,CoPoet:Love is like a Parisian night,positive
PNG,1024,f180e827abd6f6bd1f0d5bcb561660c855699a6f513206eb365100e0e02a9d1f,1024,True,F0943,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/The real poison is a broken heart/DALL·E 2022-10-09 12.32.11 - An illustration of a cracked broken red heart with a green poison dripping out of it and a bottle of green poison next to it..png,True,True,True,True,,False,PHL1800_HAIV_0400.png,True,False,True,,,True,True,85.316,181.917,0.6,0.0522,,accept,PHL1800_HAIV_0400,True,False,explicit_visual_uncertainty,True,HAIVMet,CoPoet:The real poison is a broken heart,positive
PNG,1024,dda9d2f67a02bf30f8b9c495f228173defadeaa516bb7ecd3e0adb42aa8cef65,1024,True,F1589,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/My heart is a blank canvas waiting to be painted/DALL·E 2023-01-11 01.05.50 - An illustration of a white canvas in the shape of a heart with a palette of paint and a paintbrush next to it.png,True,True,True,True,,False,PHL1800_HAIV_0401.png,True,False,True,,,True,True,77.16,204.752,0.75,0.0462,,accept,PHL1800_HAIV_0401,True,False,,True,HAIVMet,CoPoet:My heart is a blank canvas waiting to be painted,positive
PNG,1024,d9011bc57072291b409f87cfd17a6152e8643548add44cf06528cbd80ab896a5,1024,True,F0687,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/The sky is a mirror/DALL·E 2022-10-22 00.45.13 - An illustration of the sky being a big mirror with the clouds being the reflections in the mirror..png,True,True,True,True,d9011bc57072291b409f87cfd17a6152e8643548add44cf06528cbd80ab896a5,True,PHL1800_HAIV_0402.png,True,False,True,,,True,True,46.557,195.895,0.4,0.016,,accept,PHL1800_HAIV_0402,True,True,explicit_visual_uncertainty,True,HAIVMet,CoPoet:The sky is a mirror,positive
PNG,1024,fa6c506890dc3d15c4081de3fb2741f731f2f3e93f2ad03836b91f9d20052f5b,1024,True,F0431,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/Your mind is a powerful tool/DALL·E 2022-10-12 13.52.34 - An illustration of a mind with a hammer as if it is a tool being used to build something or break something.png,True,True,True,True,,False,PHL1800_HAIV_0403.png,True,False,True,,,True,True,60.613,208.107,0.1429,0.0098,,accept,PHL1800_HAIV_0403,True,False,very_low_overlap_with_HAIV_prompt,True,HAIVMet,CoPoet:Your mind is a powerful tool,positive
PNG,1024,caad74865a58231e902c6ce1e45f80ff5acd9f9032809f99447f67bf3d5e3f02,1024,True,F1641,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/The planet is a sinking ship/DALL·E 2022-10-09 13.58.12 - An illustration of a the planet earth sinking into the water with people on it waving their arms and looking panicked..png,True,True,True,True,,False,PHL1800_HAIV_0404.png,True,False,True,,,True,True,74.649,141.417,0.25,0.0143,,accept,PHL1800_HAIV_0404,True,False,,True,HAIVMet,CoPoet:The planet is a sinking ship,positive
PNG,1024,25bc252c8c1826d9b2d7a192593a132805527a770c15dc7df5825ef366284a3e,1024,True,F0855,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/The world is a a tomb/DALL·E 2022-10-10 00.57.48 - An illustration of a the world like a big tombstone with dead people around it.png,True,True,True,True,25bc252c8c1826d9b2d7a192593a132805527a770c15dc7df5825ef366284a3e,True,PHL1800_HAIV_0405.png,True,False,True,,,True,True,72.891,160.057,0.1667,0.0063,"Incorrect count of human figures: candidate states 11, but image shows 12 distinct figures; revise object caption to reflect accurate count.",revised_after_review,PHL1800_HAIV_0405,True,True,explicit_visual_uncertainty,True,HAIVMet,CoPoet:The world is a a tomb,positive
PNG,1024,1541a5501e1a9c62a52235cf10630048e82df1f58ab5a59b04a7d4453f649090,1024,True,F0314,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/His dwelling is a labyrinth of thorns/DALL·E 2022-10-26 02.29.42 - An illustration of a house made out of thorn bushes with a maze like path leading up to the front door..png,True,True,True,True,,False,PHL1800_HAIV_0406.png,True,False,True,,,True,True,56.631,93.937,0.0909,0.0076,,accept,PHL1800_HAIV_0406,True,False,very_low_overlap_with_HAIV_prompt,True,HAIVMet,CoPoet:His dwelling is a labyrinth of thorns,positive
PNG,1024,71d489fad4b03df0f451b5d43ddee1f070566e8fd83d3beadb880fd9eaa797a7,1024,True,F1023,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,"CoPoet/DallEMetaphors/Love is a circle, and an endless sphere/DALL·E 2022-10-07 00.40.59 - An illustration of a concentric circular maze with hearts all over it and a women feeling tired beside it.png",True,True,True,True,,False,PHL1800_HAIV_0407.png,True,False,True,,,True,True,58.439,135.016,0.5,0.0362,,accept,PHL1800_HAIV_0407,True,False,,True,HAIVMet,"CoPoet:Love is a circle, and an endless sphere",positive
PNG,1024,aa228c76dd720be0b0e7665ff63235b1cc50c65066e1f8bb7b2f8a2910632bfb,1024,True,F0165,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/My path is a river with many tributaries/DALL·E 2022-10-09 12.45.22 - An illustration of a river with many tributaries branching off and a person standing in the center of the river looking up at all of the options..png,True,True,True,True,,False,PHL1800_HAIV_0408.png,True,False,True,,,True,True,63.09,138.1,0.1,0.0076,,accept,PHL1800_HAIV_0408,True,False,very_low_overlap_with_HAIV_prompt,True,HAIVMet,CoPoet:My path is a river with many tributaries,positive
PNG,1024,b0eefa4131ce8eab6aad583cf677f53f86c44a0cf2e9c2b1dd538a77574d57aa,1024,True,F1389,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/The mind is a glass fortress/DALL·E 2022-10-10 00.50.26 - An illustration of a brain with a glass fortress in the background.png,True,True,True,True,b0eefa4131ce8eab6aad583cf677f53f86c44a0cf2e9c2b1dd538a77574d57aa,True,PHL1800_HAIV_0409.png,True,False,True,,,True,True,75.104,162.092,0.25,0.0074,,accept,PHL1800_HAIV_0409,True,True,,True,HAIVMet,CoPoet:The mind is a glass fortress,positive
PNG,1024,a4a5552e85af2807146977dccd0947aa650c206bad65ae06176158508321cfd4,1024,True,F1723,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/Hope is a slow progress like a dying immortal flame/DALL·E 2022-10-12 02.58.18 - An illustration of a candle with almost melted wax and a tiny flame flickering in the wind with a girl praying.png,True,True,True,True,,False,PHL1800_HAIV_0410.png,True,False,True,,,True,True,83.17,135.176,0.3,0.0204,,accept,PHL1800_HAIV_0410,True,False,explicit_visual_uncertainty,True,HAIVMet,CoPoet:Hope is a slow progress like a dying immortal flame,positive
PNG,1024,b92002696628f05871234d50bcca13567c2f5fb97f65ccacca573881d44de9e5,1024,True,F0352,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/Your body is a vein of the infinite/DALL·E 2022-10-20 17.34.23 - An illustration of a person with a vein coming out of their chest and connecting to the infinite night sky full of stars..png,True,True,True,True,,False,PHL1800_HAIV_0411.png,True,False,True,,,True,True,72.284,74.041,0.0,0.0,,accept,PHL1800_HAIV_0411,True,False,very_low_overlap_with_HAIV_prompt,True,HAIVMet,CoPoet:Your body is a vein of the infinite,positive
PNG,1024,026b91c756684a97d526f2055c6b3062394eee7e47fe682809f9a76228983cca,1024,True,F0507,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,"CoPoet/DallEMetaphors/Each face is a story, a tragedy and a doubt/DALL·E 2023-01-11 11.59.10 - A painting of two different faces with the left one looking tragic and the right one looking doubtful.png",True,True,True,True,,False,PHL1800_HAIV_0412.png,True,False,True,,,True,True,79.23,148.487,0.4444,0.0238,,accept,PHL1800_HAIV_0412,True,False,explicit_visual_uncertainty,True,HAIVMet,"CoPoet:Each face is a story, a tragedy and a doubt",positive
PNG,1024,a7988d5a0d3851989479721da4af91be75a3d28def74a80a0f2cdc44c98efaa8,1024,True,F1457,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/Each morning is a battle with the bed/DALL·E 2022-10-20 17.29.37 - An illustration of a person lying in bed trying to get up but being pulled back down by the bed sheets..png,True,True,True,True,,False,PHL1800_HAIV_0413.png,True,False,True,,,True,True,75.392,160.782,0.3333,0.0219,,accept,PHL1800_HAIV_0413,True,False,,True,HAIVMet,CoPoet:Each morning is a battle with the bed,positive
PNG,1024,1eb95a0a49bff9c1f5e57add4688fa3c8c1a6d0d6a836657ac1b9d37ec9f9cca,1024,True,F0645,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/My silence is like a weapon/DALL·E 2023-01-10 21.24.32 - An illustration of a person with their mouth zipped shut by having hands on their lips and a large sword next to them.png,True,True,True,True,,False,PHL1800_HAIV_0414.png,True,False,True,,,True,True,81.905,167.179,0.1,0.0071,,accept,PHL1800_HAIV_0414,True,False,very_low_overlap_with_HAIV_prompt,True,HAIVMet,CoPoet:My silence is like a weapon,positive
PNG,1024,f2e991f0473c7c4287a73b77b8eb7dfbf2171f429ab3896a782671401442540b,1024,True,F1059,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/Fear is a lock/DALL·E 2022-10-20 17.56.48 - An illustration of a big old fashioned lock with a key in the center and a person on the other side looking scared and helpless..png,True,True,True,True,,False,PHL1800_HAIV_0415.png,True,False,True,,,True,True,84.43,184.476,0.1818,0.0147,,accept,PHL1800_HAIV_0415,True,False,explicit_visual_uncertainty,True,HAIVMet,CoPoet:Fear is a lock,positive
PNG,1024,eefc48ccd74a4ca4f822a73e68b99a1e2fec5fc75ea29dae75f6f98b66d38e2d,1024,True,F0862,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/My mind’s eye is a hammock/DALL·E 2023-01-11 01.02.18 - An illustration of a hammock with a brain above it containing an eye in the center.png,True,True,True,True,eefc48ccd74a4ca4f822a73e68b99a1e2fec5fc75ea29dae75f6f98b66d38e2d,True,PHL1800_HAIV_0416.png,True,False,True,,,True,True,73.034,187.661,0.3333,0.0163,,accept,PHL1800_HAIV_0416,True,True,,True,HAIVMet,CoPoet:My mind’s eye is a hammock,positive
PNG,1024,5e34027a960e8564dda66a8dfac812a0c5284187deea87e9cb5b3efdd85ce6cf,1024,True,F0440,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,"CoPoet/DallEMetaphors/Friendship is a sheltering tree/DALL·E 2022-10-05 01.52.54 - An illustration of a big tree with two boys hugging the trunk, one boy is small and the other is protecting him from the rain by holding an umbrella o.png",True,True,True,True,,False,PHL1800_HAIV_0417.png,True,False,True,,,True,True,57.478,139.874,0.2143,0.0211,,accept,PHL1800_HAIV_0417,True,False,,True,HAIVMet,CoPoet:Friendship is a sheltering tree,positive
PNG,1024,a781ac6d5c6b302e6de805d6e8dfff92d4509dfeaca3afd3c4e7c27284831d88,1024,True,F1346,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/My mind is a desert dry from emotion filled with a burning tinge of red/DALL·E 2023-01-13 15.25.26 - An illustration of a desert scene with a brain in the center that is dry and has a burning tinge of red..png,True,True,True,True,,False,PHL1800_HAIV_0418.png,True,False,True,,,True,True,62.59,118.011,0.2857,0.0165,,accept,PHL1800_HAIV_0418,True,False,,True,HAIVMet,CoPoet:My mind is a desert dry from emotion filled with a burning tinge of red,positive
PNG,1024,0b9c0e41fd8c48d81636cc6c148418d5a3a8276a96a8c225d8d833ba529e21fe,1024,True,F0280,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/Time is a train/DALL·E 2023-01-11 11.45.43 - An illustration of a large hourglass with a train with whistling engine passing through it.png,True,True,True,True,0b9c0e41fd8c48d81636cc6c148418d5a3a8276a96a8c225d8d833ba529e21fe,True,PHL1800_HAIV_0419.png,True,False,True,,,True,True,63.072,169.147,0.2857,0.0138,,accept,PHL1800_HAIV_0419,True,True,,True,HAIVMet,CoPoet:Time is a train,positive
PNG,1024,ed6008a9121de4473dc2987a5e03d730b416ddacac4920ddb92a54549cca6fa8,1024,True,F0009,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/My mind is a waterfall/DALL·E 2023-01-11 00.11.16 - An illustration of a waterfall with a person's head at the top and their thoughts coming out in a chaotic waterfall.png,True,True,True,True,,False,PHL1800_HAIV_0420.png,True,False,True,,,True,True,79.036,172.569,0.375,0.0204,,accept,PHL1800_HAIV_0420,True,False,,True,HAIVMet,CoPoet:My mind is a waterfall,positive
PNG,1024,36000611723f1eaa94006603b56de5ee2405cbde651a4b1615ebe33a569a1657,1024,True,F0472,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/Time is like a snail/DALL·E 2022-10-22 00.11.34 - An illustration of a snail with an hourglass on its back and the sand slowly trickling through..png,True,True,True,True,36000611723f1eaa94006603b56de5ee2405cbde651a4b1615ebe33a569a1657,True,PHL1800_HAIV_0421.png,True,False,True,,,True,True,61.315,172.317,0.5714,0.0312,,accept,PHL1800_HAIV_0421,True,True,,True,HAIVMet,CoPoet:Time is like a snail,positive
PNG,1024,e528ced2a98599a88d6b4a36e7e9b5ba39d939a205c22e566a39551773fe0596,1024,True,F1196,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/Love is a smoke made with the fumes of sighs/DALL·E 2023-01-11 01.37.52 - An illustration of a man sighing with a smoke around containing red hearts.png,True,True,True,True,e528ced2a98599a88d6b4a36e7e9b5ba39d939a205c22e566a39551773fe0596,True,PHL1800_HAIV_0422.png,True,False,True,,,True,True,93.502,163.098,0.2857,0.0154,,accept,PHL1800_HAIV_0422,True,True,,True,HAIVMet,CoPoet:Love is a smoke made with the fumes of sighs,positive
PNG,1024,e19ae4e53fd2de027c07082e6714b35cda507da49305f4a5d6e12960ce3e1669,1024,True,F1473,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/My mind is a desert and I am an explorer/DALL·E 2023-01-11 00.57.49 - An illustration of a vast and empty desert with a brain in the center and an explorer walking towards it.png,True,True,True,True,,False,PHL1800_HAIV_0423.png,True,False,True,,,True,True,50.076,190.975,0.25,0.0146,,accept,PHL1800_HAIV_0423,True,False,explicit_visual_uncertainty,True,HAIVMet,CoPoet:My mind is a desert and I am an explorer,positive
PNG,1024,5d38761b4a7549c1c0dec3dd59b916657d341d8e01174bde732c73b146107239,1024,True,F0265,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/Time is a sword which divides/DALL·E 2022-10-09 12.49.52 - An illustration of a sword  in center with a background of night on the left of the sword and the background of day in the right of the sword.png,True,True,True,True,,False,PHL1800_HAIV_0424.png,True,False,True,,,True,True,75.09,68.929,0.5714,0.0317,,accept,PHL1800_HAIV_0424,True,False,,True,HAIVMet,CoPoet:Time is a sword which divides,positive
PNG,1024,fbd7778ad9ddf3bd8cf9ab0261de3360720f43903311d88f5682f084ca4cce88,1024,True,F0845,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/Love is a sea which wrecks and sinks our craft/DALL·E 2022-10-09 13.00.46 - An illustration of a small boat being pulled under the waves full of broken red hearts.png,True,True,True,True,,False,PHL1800_HAIV_0425.png,True,False,True,,,True,True,41.341,146.232,0.4444,0.0282,,accept,PHL1800_HAIV_0425,True,False,,True,HAIVMet,CoPoet:Love is a sea which wrecks and sinks our craft,positive
PNG,1024,5a52c41f868098397451f5bd717690bcf83439ba73d9f6f5c59bf400e01b7e0b,1024,True,F1585,dual_api_qwen_generate_glm_visual_review_non_independent,True,manifest_member_name,True,True,CoPoet/DallEMetaphors/Anxiety is a freight train as it runs over a deer/DALL·E 2023-01-10 21.04.33 - An illustration of an anxious girls face  and a freight train running over a deer standing on the track next to her.png,True,True,True,True,,False,PHL1800_HAIV_0426.png,True,False,True,,,True,True,70.349,155.866,0.3636,0.0312,,accept,PHL1800_HAIV_0426,True,False,,True,HAIVMet,CoPoet:Anxiety is a freight train as it runs over a deer,positive
