sample_id,annotation_item_id,file_name,source,track,source_id,reference_coverage,reference_jaccard,semantic_risk_reasons
PHL1800_HL_0199,F1390,PHL1800_HL_0199.png,HL Dataset,positive,train_10574.png,0.4,0.0533,specific_OCR_claim
PHL1800_HL_0202,F0276,PHL1800_HL_0202.png,HL Dataset,positive,train_4989.png,0.4,0.0769,explicit_visual_uncertainty
PHL1800_HL_0343,F0012,PHL1800_HL_0343.png,HL Dataset,positive,train_5105.png,0.4,0.0791,specific_OCR_claim
PHL1800_HL_0361,F1553,PHL1800_HL_0361.png,HL Dataset,positive,train_9484.png,0.4,0.0833,precise_count_claim
PHL1800_HL_0527,F0135,PHL1800_HL_0527.png,HL Dataset,boundary,train_6162.png,0.4,0.0641,explicit_visual_uncertainty
PHL1800_HL_0198,F0710,PHL1800_HL_0198.png,HL Dataset,positive,train_12291.png,0.4062,0.0903,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0229,F1713,PHL1800_HL_0229.png,HL Dataset,positive,train_3724.png,0.4074,0.0615,explicit_visual_uncertainty
PHL1800_HL_0472,F0174,PHL1800_HL_0472.png,HL Dataset,positive,train_2833.png,0.4074,0.064,explicit_visual_uncertainty
PHL1800_HL_0416,F0011,PHL1800_HL_0416.png,HL Dataset,positive,train_8578.png,0.4103,0.086,precise_count_claim;explicit_visual_uncertainty
PHL1800_HL_0047,F0835,PHL1800_HL_0047.png,HL Dataset,positive,train_1745.png,0.4118,0.0773,explicit_visual_uncertainty
PHL1800_HL_0002,F0870,PHL1800_HL_0002.png,HL Dataset,positive,train_9063.png,0.4194,0.0878,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0147,F0789,PHL1800_HL_0147.png,HL Dataset,positive,train_3824.png,0.4194,0.0774,explicit_visual_uncertainty
PHL1800_HL_0241,F0752,PHL1800_HL_0241.png,HL Dataset,positive,train_10663.png,0.4194,0.0722,explicit_visual_uncertainty
PHL1800_HL_0016,F0249,PHL1800_HL_0016.png,HL Dataset,positive,train_6210.png,0.4231,0.0679,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0085,F0511,PHL1800_HL_0085.png,HL Dataset,positive,train_11659.png,0.4242,0.0886,explicit_visual_uncertainty
PHL1800_HL_0333,F0653,PHL1800_HL_0333.png,HL Dataset,positive,train_11328.png,0.4286,0.1176,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0439,F1623,PHL1800_HL_0439.png,HL Dataset,positive,train_13127.png,0.4286,0.0667,explicit_visual_uncertainty
PHL1800_HL_0326,F0384,PHL1800_HL_0326.png,HL Dataset,positive,train_11731.png,0.4359,0.089,explicit_visual_uncertainty
PHL1800_HL_0004,F1745,PHL1800_HL_0004.png,HL Dataset,positive,train_12482.png,0.4444,0.0702,explicit_visual_uncertainty
PHL1800_HL_0425,F0363,PHL1800_HL_0425.png,HL Dataset,positive,train_5210.png,0.4444,0.0842,specific_OCR_claim
PHL1800_HL_0345,F1360,PHL1800_HL_0345.png,HL Dataset,positive,train_12471.png,0.4615,0.0736,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0347,F1772,PHL1800_HL_0347.png,HL Dataset,positive,test_925.png,0.4615,0.067,specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HL_0421,F0454,PHL1800_HL_0421.png,HL Dataset,positive,train_6053.png,0.4783,0.0625,explicit_visual_uncertainty
PHL1800_HL_0255,F0731,PHL1800_HL_0255.png,HL Dataset,positive,train_11358.png,0.5263,0.0617,explicit_visual_uncertainty
PHL1800_HAIV_0008,F1131,PHL1800_HAIV_0008.png,HAIVMet,positive,"CoPoet\DallEMetaphors\Time is a thief\DALL·E 2022-10-12 22.27.09 - An illustration of a clock with a thief hiding behind it, waiting to strike and steal time away.png",0.0,0.0,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0010,F1385,PHL1800_HAIV_0010.png,HAIVMet,positive,FigQA\DallEMetaphors\She was an angel in disguise.\DALL·E 2022-10-25 15.11.42 - An illustration of an angel in a disguise.png,0.0,0.0,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0020,F1454,PHL1800_HAIV_0020.png,HAIVMet,positive,Advertisement\DallEMetaphors\love is in your bones\DALL┬╖E 2022-10-24 15.54.25 - An illustration of a person with hearts instead of bones and love spilling out of them.png,0.0,0.0,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0050,F0430,PHL1800_HAIV_0050.png,HAIVMet,positive,FLUTE:They say that scars are the roadmap to the soul,0.0,0.0,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0104,F1363,PHL1800_HAIV_0104.png,HAIVMet,positive,FLUTE:The police finally netted a bank robber after an intense search.,0.0,0.0,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0144,F0746,PHL1800_HAIV_0144.png,HAIVMet,positive,"FLUTE:Now and again, as other people walked by, she passed through them as if she were like a mirage.",0.0,0.0,very_low_overlap_with_HAIV_prompt;precise_count_claim;explicit_visual_uncertainty
PHL1800_HAIV_0151,F1149,PHL1800_HAIV_0151.png,HAIVMet,positive,"FLUTE:Mrs. hastings kept clucking about how nice the surroundings were, but spencer thought the restaurant was like a funeral home.",0.0,0.0,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0154,F0978,PHL1800_HAIV_0154.png,HAIVMet,positive,FLUTE:They sent a shudder through my being still.,0.0,0.0,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0167,F0294,PHL1800_HAIV_0167.png,HAIVMet,positive,FLUTE:The seeds of change were planted in 1943.,0.0,0.0,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0183,F1798,PHL1800_HAIV_0183.png,HAIVMet,positive,FLUTE:The party died as soon as she left.,0.0,0.0,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0187,F0186,PHL1800_HAIV_0187.png,HAIVMet,positive,FLUTE:Mistrust had poisoned their relationship,0.0,0.0,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0205,F1325,PHL1800_HAIV_0205.png,HAIVMet,positive,FLUTE:He looked neither one way nor the other way but sat like a carved image.,0.0,0.0,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0207,F0924,PHL1800_HAIV_0207.png,HAIVMet,positive,FLUTE:People were streaming out of the theater.,0.0,0.0,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0233,F0716,PHL1800_HAIV_0233.png,HAIVMet,positive,FLUTE:She was like a tranquil lake inside now,0.0,0.0,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0257,F1760,PHL1800_HAIV_0257.png,HAIVMet,positive,FLUTE:He was feeling like a lone survivor returning from the battlefield.,0.0,0.0,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0260,F0411,PHL1800_HAIV_0260.png,HAIVMet,positive,FLUTE:My golden toned skin met my internal heat welcomingly and it spread across my body like a wildfire in a drought.,0.0,0.0,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0266,F1335,PHL1800_HAIV_0266.png,HAIVMet,positive,FLUTE:The employee swallows her anger.,0.0,0.0,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0285,F1705,PHL1800_HAIV_0285.png,HAIVMet,positive,FLUTE:My heart skips when he walks in the room.,0.0,0.0,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0315,F0592,PHL1800_HAIV_0315.png,HAIVMet,positive,FLUTE:She was like a timeless statue .,0.0,0.0,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0320,F1393,PHL1800_HAIV_0320.png,HAIVMet,positive,FLUTE:The notion of loving too much seemed like a real-life wuthering heights with heathcliff crying out his anguish to the windswept moors.,0.0,0.0,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0341,F0170,PHL1800_HAIV_0341.png,HAIVMet,positive,CoPoet:This fear is a memory that burns into the night,0.0,0.0,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0411,F0352,PHL1800_HAIV_0411.png,HAIVMet,positive,CoPoet:Your body is a vein of the infinite,0.0,0.0,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0451,F0947,PHL1800_HAIV_0451.png,HAIVMet,positive,Tsvetkov:You have a shiny goal in mind that is distracting you with its awesomeness.,0.0,0.0,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0476,F1575,PHL1800_HAIV_0476.png,HAIVMet,positive,Tsvetkov:Ok so some girls know what we have in our filthy minds.,0.0,0.0,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0495,F0307,PHL1800_HAIV_0495.png,HAIVMet,positive,Tsvetkov:Primary battles have torn the party apart.,0.0,0.0,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0206,F1172,PHL1800_HAIV_0206.png,HAIVMet,positive,"FLUTE:But on top of that, we were wandering through some new england forest and the thick canopy of trees, spaced so impossibly close together, made the darkness feel like like a man-eating anaconda .",0.0588,0.0053,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0002,F1483,PHL1800_HAIV_0002.png,HAIVMet,positive,CoPoet\DallEMetaphors\Faith is a dangerous road that leads to the tattered ends of the Earth\DALL·E 2022-10-26 03.06.25 - An illustration of a road having a mosque and a church that leads to the tattered and broken edges of the Earth with an uncertain future..png,0.0714,0.0063,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0027,F0079,PHL1800_HAIV_0027.png,HAIVMet,positive,"Bizzoni\Adam did not understand the root of the crisis\DALL·E 2023-01-02 12.26.22 - An illustration of a plant with a large root system and a person standing next to it, looking confused..png",0.0769,0.0066,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0472,F0850,PHL1800_HAIV_0472.png,HAIVMet,positive,Tsvetkov:I hope all her marketing materials live the dream.,0.0769,0.0089,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0208,F0415,PHL1800_HAIV_0208.png,HAIVMet,positive,FLUTE:The library grew back like ivy on a castle.,0.0833,0.0055,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0224,F0233,PHL1800_HAIV_0224.png,HAIVMet,positive,FLUTE:My heart’s a stereo It beats for you so listen close,0.0833,0.0084,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0327,F0404,PHL1800_HAIV_0327.png,HAIVMet,positive,FLUTE:He was as depressed as a kid on his birthday,0.0833,0.0068,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0464,F0514,PHL1800_HAIV_0464.png,HAIVMet,positive,Tsvetkov:Now I read the post the poster was showing a written example of purple prose.,0.0833,0.0063,very_low_overlap_with_HAIV_prompt;specific_OCR_claim;explicit_visual_uncertainty
PHL1800_HAIV_0018,F1800,PHL1800_HAIV_0018.png,HAIVMet,positive,"Advertisement\DallEMetaphors\Words burn\DALL┬╖E 2022-10-21 16.56.15 - An illustration of a person speaking words on fire, with the flames licking up the sides and the center glowing red hot..png",0.0909,0.0065,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0019,F0963,PHL1800_HAIV_0019.png,HAIVMet,positive,Advertisement\DallEMetaphors\Global warming is a ticking bomb.\DALL┬╖E 2022-10-21 17.17.34 - An illustration of the earth with a big bomb next to it and a lit fuse that is running out..png,0.0909,0.0067,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0278,F1738,PHL1800_HAIV_0278.png,HAIVMet,positive,FLUTE:She is like a rare stone in a museum surrounded by laser lights.,0.0909,0.0083,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0406,F0314,PHL1800_HAIV_0406.png,HAIVMet,positive,CoPoet:His dwelling is a labyrinth of thorns,0.0909,0.0076,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0032,F1184,PHL1800_HAIV_0032.png,HAIVMet,positive,FLUTE:My soul is lost and tossed like a ship unruddered in a shoreless sea,0.1,0.0056,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0056,F0195,PHL1800_HAIV_0056.png,HAIVMet,positive,"FLUTE:For centuries, the ruler has made life like a dreary prison.",0.1,0.0074,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0059,F0299,PHL1800_HAIV_0059.png,HAIVMet,positive,FLUTE:The snow blanketed the earth like a mother would her infant child.,0.1,0.0067,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0209,F1207,PHL1800_HAIV_0209.png,HAIVMet,positive,FLUTE:The eye of the mind is dazzled and vanquished,0.1,0.0077,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0263,F1212,PHL1800_HAIV_0263.png,HAIVMet,positive,FLUTE:A global catastrophe causes all major technology to be rendered like burned ashes.,0.1,0.0072,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0292,F1306,PHL1800_HAIV_0292.png,HAIVMet,positive,FLUTE:Slowly his sense and strength grew.,0.1,0.0066,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0323,F1124,PHL1800_HAIV_0323.png,HAIVMet,positive,"FLUTE:Then, as a hunted deer that could not flee, I turned upon my thoughts and stood at bay, wounded and weak and panting",0.1,0.0065,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0408,F0165,PHL1800_HAIV_0408.png,HAIVMet,positive,CoPoet:My path is a river with many tributaries,0.1,0.0076,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0414,F0645,PHL1800_HAIV_0414.png,HAIVMet,positive,CoPoet:My silence is like a weapon,0.1,0.0071,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0040,F0815,PHL1800_HAIV_0040.png,HAIVMet,positive,FLUTE:We streamed money into the education of our children.,0.1111,0.0058,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0043,F1309,PHL1800_HAIV_0043.png,HAIVMet,positive,FLUTE:Love is a battlefield.,0.1111,0.0062,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0046,F1508,PHL1800_HAIV_0046.png,HAIVMet,positive,FLUTE:The hope in her voice now made me think of a flower growing in shadow.,0.1111,0.0065,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0078,F1066,PHL1800_HAIV_0078.png,HAIVMet,positive,"FLUTE:I was starting to realize that although at first the whole ""star-crossed lovers"" thing seemed like an exotic love story or classic tale right out of a page of history , it was a lot more complicated and messy than I had ever wished for.",0.1111,0.0074,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0084,F0004,PHL1800_HAIV_0084.png,HAIVMet,positive,FLUTE:The war devoured so many lives.,0.1111,0.0072,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0113,F1195,PHL1800_HAIV_0113.png,HAIVMet,positive,FLUTE:Your guardian angel is just a little too much like a nerd at a comic convention.,0.1111,0.0084,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0145,F0137,PHL1800_HAIV_0145.png,HAIVMet,positive,FLUTE:Matt stood like a big bronzed statue,0.1111,0.0073,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0152,F0104,PHL1800_HAIV_0152.png,HAIVMet,positive,FLUTE:The bad review of his work deflated his self-confidence.,0.1111,0.0081,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0175,F1437,PHL1800_HAIV_0175.png,HAIVMet,positive,FLUTE:After letting off his rage he sat down like a lamb.,0.1111,0.0071,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0212,F0110,PHL1800_HAIV_0212.png,HAIVMet,positive,FLUTE:The majority of law enforcement has become like a phonograph at a smartphone convention.,0.1111,0.0058,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0242,F0027,PHL1800_HAIV_0242.png,HAIVMet,positive,FLUTE:Lay the foundation for a new health care plan.,0.1111,0.007,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0253,F0988,PHL1800_HAIV_0253.png,HAIVMet,positive,FLUTE:Her body became like a partially full bag of grain.,0.1111,0.0088,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0324,F1320,PHL1800_HAIV_0324.png,HAIVMet,positive,FLUTE:We can lean on this man.,0.1111,0.0075,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0360,F0647,PHL1800_HAIV_0360.png,HAIVMet,positive,CoPoet:Work is a living hell,0.1111,0.0073,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0460,F1790,PHL1800_HAIV_0460.png,HAIVMet,positive,Tsvetkov:Don’t go and blow your paycheck though.,0.1111,0.0078,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0489,F1317,PHL1800_HAIV_0489.png,HAIVMet,positive,Tsvetkov:I find it a constant struggle to shut my brain off sometimes.,0.1111,0.007,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0506,F1213,PHL1800_HAIV_0506.png,HAIVMet,positive,FigQA:Teachers mould their students for their future.,0.1111,0.008,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0523,F0581,PHL1800_HAIV_0523.png,HAIVMet,positive,FigQA:She was drowning in grief.,0.1111,0.0079,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0065,F0935,PHL1800_HAIV_0065.png,HAIVMet,positive,FLUTE:Fear clogged her mind.,0.125,0.0072,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0069,F0771,PHL1800_HAIV_0069.png,HAIVMet,positive,"FLUTE:He jerked his head, indicating to michael where to go, then backed up a couple of steps, his face like a funeral director's.",0.125,0.0074,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0089,F1428,PHL1800_HAIV_0089.png,HAIVMet,positive,"FLUTE:He saw the change in the boy's face: a streak of pain, there and gone like a comet.",0.125,0.0079,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0118,F0734,PHL1800_HAIV_0118.png,HAIVMet,positive,FLUTE:The rich man had a cold heart.,0.125,0.0065,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0181,F0122,PHL1800_HAIV_0181.png,HAIVMet,positive,FLUTE:I won't stoop to reading other people's mail.,0.125,0.0077,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0225,F0837,PHL1800_HAIV_0225.png,HAIVMet,positive,"FLUTE:His sensitive ears picked up every sound, but it was like a library on friday night",0.125,0.0075,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0238,F1375,PHL1800_HAIV_0238.png,HAIVMet,positive,FLUTE:Kisses are the flowers of love in bloom.,0.125,0.0072,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0270,F0827,PHL1800_HAIV_0270.png,HAIVMet,positive,FLUTE:The changing of the guard was like a well-oiled clock .,0.125,0.0056,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0288,F0819,PHL1800_HAIV_0288.png,HAIVMet,positive,FLUTE:You’ve discovered that your body is like bulletproof steel.,0.125,0.0083,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0314,F0884,PHL1800_HAIV_0314.png,HAIVMet,positive,FLUTE:I let my body like a rag doll.,0.125,0.0078,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0368,F1216,PHL1800_HAIV_0368.png,HAIVMet,positive,CoPoet:Depression is a mind of dark cluttered jumbles,0.125,0.0072,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0505,F1608,PHL1800_HAIV_0505.png,HAIVMet,positive,FigQA:A friend is a treasure.,0.125,0.0068,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0543,F1235,PHL1800_HAIV_0543.png,HAIVMet,positive,Bizzoni:She was ready to turn her hand and heart to anything that promised to yield safety.,0.125,0.0073,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0042,F0573,PHL1800_HAIV_0042.png,HAIVMet,positive,FLUTE:He has the heart of a lion,0.1429,0.0081,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0127,F1157,PHL1800_HAIV_0127.png,HAIVMet,positive,FLUTE:He has a heart of gold.,0.1429,0.0083,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0220,F1471,PHL1800_HAIV_0220.png,HAIVMet,positive,FLUTE:The captain was a tall and noble statue.,0.1429,0.0065,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0317,F0322,PHL1800_HAIV_0317.png,HAIVMet,positive,FLUTE:And the sky overhead had turned like a polluted body of water.,0.1429,0.0061,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0318,F1175,PHL1800_HAIV_0318.png,HAIVMet,positive,FLUTE:Her face was already like a beet.,0.1429,0.0083,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0349,F0528,PHL1800_HAIV_0349.png,HAIVMet,positive,CoPoet:Thought is a vulture,0.1429,0.0075,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0354,F0386,PHL1800_HAIV_0354.png,HAIVMet,positive,CoPoet:Every mind is like a shark,0.1429,0.0078,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0392,F1010,PHL1800_HAIV_0392.png,HAIVMet,positive,CoPoet:My heart is like glass transparent and fragile,0.1429,0.0092,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0403,F0431,PHL1800_HAIV_0403.png,HAIVMet,positive,CoPoet:Your mind is a powerful tool,0.1429,0.0098,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0456,F0651,PHL1800_HAIV_0456.png,HAIVMet,positive,Tsvetkov:I thought all this very pretty and engaging and Steerforth seemed to think so too as we looked after them fading away in the light of a young moon.,0.1429,0.0092,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0457,F1091,PHL1800_HAIV_0457.png,HAIVMet,positive,Tsvetkov:Airports are swimming in money from passenger fees.,0.1429,0.0062,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0466,F1603,PHL1800_HAIV_0466.png,HAIVMet,positive,Tsvetkov:Following the earlier quake Turkey accepted help from dozens of countries including Israel and Armenia with which it has frosty relations.,0.1429,0.0053,very_low_overlap_with_HAIV_prompt;specific_OCR_claim
PHL1800_HAIV_0486,F0634,PHL1800_HAIV_0486.png,HAIVMet,positive,Tsvetkov:The only requirement is that you have to be receptive and become a dry and thirsty sponge.,0.1429,0.0079,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0517,F0583,PHL1800_HAIV_0517.png,HAIVMet,positive,FigQA:You’re sitting on a winning lottery.,0.1429,0.0058,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0549,F0601,PHL1800_HAIV_0549.png,HAIVMet,positive,Bizzoni:When it rains in Tokyo the city becomes a sea of umbrellas.,0.1429,0.0066,very_low_overlap_with_HAIV_prompt;precise_count_claim;explicit_visual_uncertainty
PHL1800_HAIV_0087,F1507,PHL1800_HAIV_0087.png,HAIVMet,positive,"FLUTE:Because of this, all interstellar species evolved on gas giants and thought earth was like a barren wasteland.",0.1538,0.0115,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0158,F1488,PHL1800_HAIV_0158.png,HAIVMet,positive,FLUTE:The teacher planted the seeds of wisdom.,0.1538,0.0113,very_low_overlap_with_HAIV_prompt
PHL1800_HAIV_0293,F0613,PHL1800_HAIV_0293.png,HAIVMet,positive,"FLUTE:She goes all so softly like a shadow on the hill, a faint wind at twilight",0.1538,0.0122,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0299,F0916,PHL1800_HAIV_0299.png,HAIVMet,positive,FLUTE:His body was weathered by leprosy.,0.1538,0.0156,very_low_overlap_with_HAIV_prompt;explicit_visual_uncertainty
PHL1800_HAIV_0478,F1082,PHL1800_HAIV_0478.png,HAIVMet,positive,Tsvetkov:The Ukrainian singer was rewarded with stormy applause.,0.1538,0.0168,very_low_overlap_with_HAIV_prompt;precise_count_claim
PHL1800_HAIV_0029,F1219,PHL1800_HAIV_0029.png,HAIVMet,positive,"FLUTE\DallEMetaphors\The ex-slave tasted freedom shortly before he died.\DALL·E 2023-01-14 14.37.57 - An illustration of a poor man with their tongue out  tasting the air with a look of relief and freedom on their face, breaking their handcuff looking .png",0.1667,0.0185,explicit_visual_uncertainty
PHL1800_HAIV_0122,F0223,PHL1800_HAIV_0122.png,HAIVMet,positive,FLUTE:His devotion to his sick wife condemned him to a lonely existence.,0.1667,0.0126,explicit_visual_uncertainty
PHL1800_HAIV_0126,F0554,PHL1800_HAIV_0126.png,HAIVMet,positive,FLUTE:The event engraved itself into her memory.,0.1667,0.0069,explicit_visual_uncertainty
PHL1800_HAIV_0165,F1026,PHL1800_HAIV_0165.png,HAIVMet,positive,FLUTE:The computers at school are old dinosaurs,0.1667,0.0066,explicit_visual_uncertainty
PHL1800_HAIV_0329,F1725,PHL1800_HAIV_0329.png,HAIVMet,positive,CoPoet:Anger is a demon that preys on the soul,0.1667,0.0073,explicit_visual_uncertainty
PHL1800_HAIV_0338,F1118,PHL1800_HAIV_0338.png,HAIVMet,positive,CoPoet:His body is a temple excavated evacuated deserted and desolated,0.1667,0.0067,explicit_visual_uncertainty
PHL1800_HAIV_0405,F0855,PHL1800_HAIV_0405.png,HAIVMet,positive,CoPoet:The world is a a tomb,0.1667,0.0063,explicit_visual_uncertainty
PHL1800_HAIV_0432,F0940,PHL1800_HAIV_0432.png,HAIVMet,positive,CoPoet:My jaw is a rollercoaster gripping the tracks,0.1667,0.0055,explicit_visual_uncertainty
PHL1800_HAIV_0520,F0512,PHL1800_HAIV_0520.png,HAIVMet,positive,FigQA:He was a cheetah in the race.,0.1667,0.006,specific_OCR_claim;precise_count_claim
PHL1800_HAIV_0542,F1042,PHL1800_HAIV_0542.png,HAIVMet,positive,Bizzoni:He felt a wave of anger,0.1667,0.0065,explicit_visual_uncertainty
PHL1800_HAIV_0082,F0715,PHL1800_HAIV_0082.png,HAIVMet,positive,FLUTE:Vietnam was in his brain like a stringy piece of meat caught between his teeth that wouldn't be dislodged for love or money.,0.1818,0.0156,explicit_visual_uncertainty
PHL1800_HAIV_0248,F0050,PHL1800_HAIV_0248.png,HAIVMet,positive,FLUTE:Your guardian angel is just a little too much like a kid on Christmas morning.,0.1818,0.0144,explicit_visual_uncertainty
PHL1800_HAIV_0415,F1059,PHL1800_HAIV_0415.png,HAIVMet,positive,CoPoet:Fear is a lock,0.1818,0.0147,explicit_visual_uncertainty
PHL1800_HAIV_0484,F0261,PHL1800_HAIV_0484.png,HAIVMet,positive,Tsvetkov:Midwesterners try to spread the wealth evenly.,0.1818,0.0129,explicit_visual_uncertainty
PHL1800_HAIV_0015,F1183,PHL1800_HAIV_0015.png,HAIVMet,positive,FigQA\DallEMetaphors\The stormy ocean was a raging bull.\DALL·E 2022-10-25 15.40.29 - An illustration of a raging bull made of the ocean.png,0.2,0.01,explicit_visual_uncertainty
PHL1800_HAIV_0057,F0023,PHL1800_HAIV_0057.png,HAIVMet,positive,FLUTE:But my heart is a lonely hunter that hunts on a lonely hill.,0.2,0.0168,explicit_visual_uncertainty
PHL1800_HAIV_0090,F0667,PHL1800_HAIV_0090.png,HAIVMet,positive,"FLUTE:Face it, caine, the whole ashland police department is like a pair of three- week-old gym socks.",0.2,0.0078,specific_OCR_claim
PHL1800_HAIV_0130,F0903,PHL1800_HAIV_0130.png,HAIVMet,positive,FLUTE:Trying to rationalize the situation eventually becomes like trapping a bird in a cage.,0.2,0.0138,explicit_visual_uncertainty
