sample_id,annotation_item_id,file_name,source,track,review_verdict,review_issues,annotation_method,formal_gold
PHL1800_HAIV_0006,F1367,PHL1800_HAIV_0006.png,HAIVMet,positive,revise,Object count of 127 is incorrect; actual count is approximately 150+ distinct heads visible in the image.,dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_HAIV_0040,F0815,PHL1800_HAIV_0040.png,HAIVMet,positive,revise,Incorrect count of children (candidate states 'at least eight' but image shows seven distinct children),dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_HAIV_0060,F0679,PHL1800_HAIV_0060.png,HAIVMet,positive,revise,"Incorrect count of background figures (candidate states 'at least nine' but image shows 10 total background figures including the seated one); 'seated on a low stool or bench' is unsupported (figure is standing with one leg raised); 'one wearing a draped garment' is vague (the figure wears a knee-length dress, not a draped garment); 'parallel floor lines' are horizontal, not parallel in perspective; 'three on left' miscounts (left side has 3 figures: 1 full-body front-facing, 2 rear-facing); 'two mid-center' miscounts (mid-center has 2 figures: 1 draped, 1 standing); 'three right-side rear-facing' miscounts (right side has 3 figures: 2 rear-facing, 1 front-facing)",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_HAIV_0064,F0606,PHL1800_HAIV_0064.png,HAIVMet,positive,revise,"Incorrect count of human silhouettes (candidate states five, but image shows four distinct silhouettes: two adjacent in Eurasia, one beige in Africa, one white with briefcase near signpost); floating objects misdescribed as three (image shows two white-bordered and one brown-bordered, totaling three, but candidate’s count is correct—no issue here; however, the silhouette count error is critical); signpost text described as 'unreadable script' but candidate’s text is in a non-Latin script (likely Gujarati), which is a factual error in text description; philosophy interpretations include unsupported claims like 'tension between embodied action and inaccessible knowledge' without visual anchors for 'inaccessible knowledge'",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_HAIV_0091,F0462,PHL1800_HAIV_0091.png,HAIVMet,positive,revise,"Incorrect count of figurine-like objects (candidate states three, but image shows two distinct figurines and one indistinct object, totaling three but with ambiguous classification); ""exactly 73 colored spheres"" is an unsupported precise count (visual estimation is unreliable for exact numbers); ""fish-like"" description of the left figurine is speculative (no clear fish features visible)",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_HAIV_0096,F0240,PHL1800_HAIV_0096.png,HAIVMet,positive,revise,"Incorrect count of surrounding figures (candidate states sixteen, actual count is fifteen)",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_HAIV_0119,F0101,PHL1800_HAIV_0119.png,HAIVMet,positive,revise,The action caption incorrectly claims the figure’s hands are raised to the sides of the face; no hands are visible in the image.,dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_HAIV_0121,F0418,PHL1800_HAIV_0121.png,HAIVMet,positive,revise,"Incorrect count of human-shaped silhouettes (candidate states 12, actual count is 9); gray swirling forms misdescribed as 'emanating from or attaching to' figures (they are independent background elements); 'shared outline regions' mischaracterized as relational entanglement (overlap is compositional, not intentional)",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_HAIV_0171,F0689,PHL1800_HAIV_0171.png,HAIVMet,positive,revise,"The candidate incorrectly describes a 'crouching figure' (the lower figure is standing, not crouching); the 'small brown hand' is not a separate person but part of the standing figure's raised arm; the 'yellow-and-brown striped pants' should be 'yellow-and-black striped pants'; the 'pink pleated garment' is a pink top, not a pleated garment; the 'pink-and-white vertically striped scarf' is a pink-and-white vertically striped headwrap, not a scarf.",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_HAIV_0196,F0354,PHL1800_HAIV_0196.png,HAIVMet,positive,revise,"Incorrect count of human figures: candidate states seven, but image shows six distinct human-like figures; the green-and-red object is an animal (frog) not a human figure.",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_HAIV_0207,F0924,PHL1800_HAIV_0207.png,HAIVMet,positive,revise,"Object count for crowd heads/torsos is unsupported; 'at least 47' exceeds visible distinct forms in the dense, abstract crowd.",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_HAIV_0217,F1479,PHL1800_HAIV_0217.png,HAIVMet,positive,revise,"The count of 47 distinct human figures is inaccurate; the crowd contains approximately 30–35 identifiable figures with overlapping heads/torsos, and the exact number is ambiguous due to partial visibility. The candidate’s claim of 'exactly 47' is unsupported.",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_HAIV_0223,F0600,PHL1800_HAIV_0223.png,HAIVMet,positive,revise,"Incorrect count of people (two individuals described as one with a yellow helmet, but there are two distinct people with different headwear); inaccurate color of left individual's shirt (lavender/purple described as yellow helmet, but helmet is yellow and shirt is light pink/purple); unsupported claim of tool-holding (no tool visible, only hands near tank); inaccurate description of right individual's hair (brown hair described as brown hair, but hair is brown, not a different color); incorrect action description (ascends left ladder while holding a tool-like object, but no tool is visible)",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_HAIV_0236,F1671,PHL1800_HAIV_0236.png,HAIVMet,positive,revise,"Audience count is incorrect; actual count is 47, not 48. The candidate incorrectly states 48 figures across 6 rows, but the bottom row has 4 figures, not 5, leading to a total of 47.",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_HAIV_0250,F1582,PHL1800_HAIV_0250.png,HAIVMet,positive,revise,Incorrect count of people (9 vs actual 8); one figure misdescribed as wearing sandals (actually barefoot); one figure misdescribed as wearing a brown furry hat (actually brown hair),dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_HAIV_0321,F0794,PHL1800_HAIV_0321.png,HAIVMet,positive,revise,"Incorrect count of smaller figures (candidate states 'at least nine' but image shows eight distinct smaller figures); inaccurate description of the dog-like animal (candidate says 'white dog-like creature with black patches' but image shows a white dog with black ears and a black-and-white spherical object nearby, not a single creature with patches); misdescription of the arched background (candidate says 'ten distinct black circular shapes' but image shows six black circles on the gray backdrop)",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_HAIV_0405,F0855,PHL1800_HAIV_0405.png,HAIVMet,positive,revise,"Incorrect count of human figures: candidate states 11, but image shows 12 distinct figures; revise object caption to reflect accurate count.",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_HAIV_0440,F1311,PHL1800_HAIV_0440.png,HAIVMet,positive,revise,The count of 57 human-like figures is incorrect; the image contains a larger crowd with more visible figures.,dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_HAIV_0445,F1718,PHL1800_HAIV_0445.png,HAIVMet,positive,revise,"Incorrect count of human figures (six instead of five); inaccurate clock time descriptions; mischaracterization of object positions and types (e.g., 'twin-bell alarm clocks' not confirmed, 'smartphone' misidentified as gray with blank screen)",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_HAIV_0450,F0841,PHL1800_HAIV_0450.png,HAIVMet,positive,revise,Incorrect count of figures (six vs. five actual people); inaccurate description of the smallest figure's clothing (magenta dress vs. pink dress); unsupported claim of 'four smaller figures including two children and two adolescents' (no clear age differentiation); inaccurate text description ('feny' vs. partial 'feny' with 'ley' above); inaccurate object count of coins (five vs. seven visible coins),dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_HAIV_0457,F1091,PHL1800_HAIV_0457.png,HAIVMet,positive,revise,"Incorrect count of human figures (candidate states seven, actual count is six); misdescription of one figure's orientation (inverted vs. upright); inaccurate object count (nine bundles vs. actual number)",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_HAIV_0467,F0724,PHL1800_HAIV_0467.png,HAIVMet,positive,revise,"Incorrect count of animal heads: candidate lists nine but image contains ten distinct animal heads (including the isolated eye as a separate symbol, not an animal head). | Candidate misclassifies the isolated eye as an animal head; it is a separate symbolic element.",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_HAIV_0474,F0522,PHL1800_HAIV_0474.png,HAIVMet,positive,revise,Incorrect count of seated figures (16 vs actual 18); one figure misdescribed as wearing pink garment; inaccurate description of pink objects as books/folders; overstatement of uniformity in attire; unsupported claim about 'one figure with visible eyes and expression' in philosophy interpretation.,dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_HAIV_0493,F1181,PHL1800_HAIV_0493.png,HAIVMet,positive,revise,"Incorrect vehicle count: candidate states six vehicles but image shows five (two red, two white, one purple). | Candidate describes a gray vehicle fragment near bottom center, but image shows a gray car (not fragment) at bottom left.",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_HAIV_0496,F0070,PHL1800_HAIV_0496.png,HAIVMet,positive,revise,The target subject incorrectly states 'seven other figures' when there are eight surrounding figures; the object description miscounts figures and misidentifies clothing colors; the action description misstates the number of raised hands for surrounding figures.,dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_HAIV_0512,F0254,PHL1800_HAIV_0512.png,HAIVMet,positive,revise,The target subject incorrectly states nine surrounding figures; there are eight. The object caption incorrectly claims three figures wear spectacles; there are two. The action caption incorrectly describes a figure holding a hand near its mouth; no such action is visible.,dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_IRFL_0021,F0869,PHL1800_IRFL_0021.jpg,IRFL,positive,revise,Object count error: five people described but only four visible; one person misclassified as male; courtroom elements misidentified.,dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_IRFL_0035,F0562,PHL1800_IRFL_0035.jpg,IRFL,positive,revise,The right figure’s facial hair is misdescribed as a beard; it is a mustache. The right figure’s head is not partially obscured by the stack; the stack is on top of a lower stack they hold. The right figure’s hair is not covering the top and sides; it is a ponytail. The cylindrical stack is described as rings but is plates. The tabs are described as rectangular but are utensils.,dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_IRFL_0048,F1084,PHL1800_IRFL_0048.jpg,IRFL,positive,revise,"The count of living figures is incorrect; there are twelve living figures, not thirteen. The description of the central shirtless man’s garment as a 'dhoti-like' cloth is an unsupported assumption about cultural context. The claim that 'each of the thirteen living figures has a white eight-pointed star' is inaccurate—infants have smaller star symbols, and the skeletal figure lacks one.",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_IRFL_0053,F0120,PHL1800_IRFL_0053.jpg,IRFL,positive,revise,Incorrect count of people in green uniforms (candidate states 'at least five' but image shows fewer distinct figures); 'man with mustache' description is inaccurate (lower-left figure has no mustache); 'crowd raising arms' is not clearly visible as a distinct group; 'group of people in green uniforms' is partially obscured and count is unsupported.,dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_IRFL_0062,F1214,PHL1800_IRFL_0062.jpg,IRFL,positive,revise,"Incorrect count of people (six vs. seven); object description for 'person on far right' is inaccurate (should describe visible attributes, not just partial profile); 'small cylindrical container' object description lacks detail on visible contents; 'woman in red plaid shirt' action description is ambiguous (holds smartphone vs. holds object); 'man with glasses' action description is incomplete (gestures with right hand while facing woman in red plaid shirt)",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_IRFL_0075,F1032,PHL1800_IRFL_0075.jpg,IRFL,positive,revise,"Incorrect count of people (seven vs. eight visible); inaccurate action descriptions (e.g., 'pours red wine' not visible, 'child in light blue shirt' misidentifies a person); object description errors (e.g., 'rectangular white ceramic container' misdescribes a white basket)",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_IRFL_0158,F0751,PHL1800_IRFL_0158.jpg,IRFL,positive,revise,"The count of 52 distinct human figures is inaccurate; the image contains approximately 40-45 visible figures, with some partially obscured individuals miscounted as separate entities. The description of the fireplace mantel's heraldic shields as 'four' is unsupported—only two shield-shaped escutcheons are clearly visible, with additional decorative elements that may not be shields.",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_IRFL_0178,F0571,PHL1800_IRFL_0178.jpg,IRFL,positive,revised_by_audit_visual_inspection,Previous fallback annotation described a different image; all semantic annotation fields were replaced after direct inspection of the mapped image.,ai_agent_direct_visual_reannotation_after_audit_non_independent,False
PHL1800_IRFL_0199,F1649,PHL1800_IRFL_0199.jpg,IRFL,positive,revise,"Object count for birds is incorrect; candidate states 14 birds (7 left, 7 right) but visual count shows 15 birds (8 left, 7 right). | Philosophy interpretation P3 uses unsupported concept 'knowledge_truth' for stars in both skies; better fit is 'other_abstract_relation' as it describes an abstract visual anomaly without direct epistemic claim.",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_IRFL_0205,F0210,PHL1800_IRFL_0205.jpg,IRFL,positive,revise,Object count of 87 distinct human figures is unsupported; visual inspection suggests a higher count with potential miscounting of overlapping or partial figures. Text overlays are not clearly visible as claimed. The purple head covering is present but description of texture/folds may overinterpret low resolution. Eyeglasses count of three is plausible but not definitively verifiable. The pair with similar haircuts lacks evidence of relation.,dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_IRFL_0215,F1644,PHL1800_IRFL_0215.jpg,IRFL,positive,revise,Incorrect audience count in bottom-left vignette (18 vs actual visible silhouettes) | Inconsistent action description for top-right vignette (drinking vs holding cup to mouth),dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_IRFL_0225,F1415,PHL1800_IRFL_0225.jpg,IRFL,positive,revise,"Incorrect count of people (22 vs actual ~20); some object descriptions lack precision (e.g., 'silver tablet' should be 'tablet' as color is not clearly visible); 'man in center holds papers' is inaccurate (the man behind the central woman holds a rolled document, not loose papers)",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_IRFL_0234,F0121,PHL1800_IRFL_0234.jpg,IRFL,positive,revise,Incorrect count of people: candidate states five visible people but image shows five fully depicted people plus two shadow silhouettes (total seven individuals present); shadows are not 'visible people' but inferred presence.,dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_IRFL_0248,F1526,PHL1800_IRFL_0248.jpg,IRFL,positive,revise,Incorrect count of human figures (18 vs actual ~15); 'exactly 18' is unsupported; 'one child reading' is not visually confirmed; '4 standing behind them' misrepresents standing figures; 'small signature or inscription' is not a distinct object; 'exposed wooden beams' are not clearly visible; 'defensive or confrontational stance' overstates the younger figure's posture; 'potential physical sanction' is speculative; 'theatrical rehearsal' is an alternative interpretation but not a correction; 'shared gaze' is approximate; 'winter-appropriate clothing' is not visually evident; 'impartial severity' is text-dependent and not visually supported.,dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_IRFL_0272,F0718,PHL1800_IRFL_0272.jpg,IRFL,positive,revise,"Candidate incorrectly claims visible muzzle flash near the right armored vehicle; actually bright orange glow and blur dominate, with no clear muzzle flash identifiable. | Candidate invents two illuminated rectangular panels showing indistinct imagery on the tank; the visible bright orange blocks are not clearly readable as such panels. | Candidate overstates the glow as possibly from fire or energy effect; the image alone does not establish the source or material. | Candidate's first rationale claims the orange glow likely originates from an external source, but the glow visually appears contiguous with the soldier's body; external source is only a plausible inference. | In philosophy interpretations, the claim that the glowing panels show fragmented images is not supported; they are indistinct bright orange shapes.",dual_api_qwen_generate_deepseek_review_non_independent,False
PHL1800_IRFL_0283,F1033,PHL1800_IRFL_0283.jpg,IRFL,positive,revise,"The count of people is incorrect; the image shows approximately 30 individuals, not 28. The person in the red top is standing on the shoulders of another person, not a separate individual. The yellow sign text is 'TRASH IN THE CAN NOT THE SAND!' (not 'TRASH IN THE CAN NOT THE SAND!'), and the cyan-shirted person holds a sign with identical text, not a bucket. The white bucket text is 'VOLUNTEER CLEANUP ORG' (not 'VOLUNTEER CLEANUP ORG' with blue text). The philosophy interpretation about 'power_conflict' is unsupported; the lifeguard tower and banner are background elements with no clear symbolic mapping to authority tensions.",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_IRFL_0293,F0396,PHL1800_IRFL_0293.jpg,IRFL,positive,revise,"Incorrect count of people (14 vs. actual ~12); misdescription of clothing (e.g., 'hooded shirts' instead of 't-shirts'); inaccurate object details (e.g., 'white numeral 10' on bucket not visible); unsupported claims about 'matching grey hooded shirts' and 'black backpack'.",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_IRFL_0297,F1116,PHL1800_IRFL_0297.jpg,IRFL,positive,revise,"The truck is a two-door SuperCab, not a four-door crew cab; the driver is visible but not clearly identifiable as wearing sunglasses or having hands on the steering wheel; the sunroof is not visible.",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_IRFL_0302,F0661,PHL1800_IRFL_0302.jpg,IRFL,positive,revise,"Incorrect count of people: two individuals are described, but only one person is visible in the image.",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_IRFL_0309,F0063,PHL1800_IRFL_0309.jpg,IRFL,positive,revise,"The candidate incorrectly states the subject has six arms; the image shows four arms. The action caption incorrectly lists six arms manipulating devices; the image shows four arms (one typing on a laptop, one holding a smartphone, one holding a calculator, one holding a tablet, and one holding a landline phone—note: the tablet held horizontally in front is likely supported by two hands, but the count of distinct arms is four, not six). The object caption incorrectly describes a black laptop with a closed lid; the image shows an open black laptop.",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_IRFL_0311,F1420,PHL1800_IRFL_0311.jpg,IRFL,positive,revise,"Incorrect count of people on the white three-wheeled vehicle (candidate states 7, but visual inspection shows at least 8 distinct individuals: 5 on the roof, 2 on the rear platform, and 1 driver inside). | Candidate claims three individuals in orange shirts, but only two are visible (one on the right shoulder, two on the white vehicle’s roof—total three, but the image shows two distinct orange-shirted figures: one on the right shoulder and two on the white vehicle, totaling three; however, the candidate’s count of three is correct, but the description of their locations is slightly misaligned (the two on the white vehicle are part of the 7/8 count, so the total orange-shirted individuals are three, but the candidate’s breakdown is redundant). | Candidate states 'no vehicle appears to be in motion based on lack of motion blur,' but some vehicles (e.g., the white three-wheeled vehicle in the foreground) show slight motion blur, indicating minimal movement.",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_IRFL_0312,F1381,PHL1800_IRFL_0312.jpg,IRFL,positive,revise,"Incorrect count of yellow taxis (candidate states 7, but image shows at least 10 visible)",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_IRFL_0324,F0491,PHL1800_IRFL_0324.jpg,IRFL,positive,revise,"Incorrect count of pedestrians (at least 12 claimed, but visual count shows fewer distinct individuals); unsubstantiated claim of a person riding a bicycle (no bicycle visible, only motorbikes); inaccurate object descriptions (e.g., 'white truck with blue tarpaulin' is actually a blue truck with a blue tarpaulin; 'maroon-and-cream bus' is a red-and-white bus with Hindi text); overcounting of distinct objects in the 'object' list; unsupported philosophical claims about 'systemic constraint' and 'impermanence' without clear visual anchors.",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_IRFL_0384,F0117,PHL1800_IRFL_0384.jpg,IRFL,positive,revise,The action caption incorrectly states 'no occupants are visibly present inside the cabin' when two people are visible in the driver and passenger seats; the object caption incorrectly claims 'rear passenger-side window is partially rolled down' when it is fully closed.,dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_IRFL_0441,F0029,PHL1800_IRFL_0441.jpg,IRFL,boundary,revise,"Candidate incorrectly claims 'at least eight individuals'—visual count shows 5 distinct people; 'five circular inset panels' is inaccurate (3 visible panels); 'faintly legible text that reads ""WILLIAM""' is unsupported (no text visible); 'all visible individuals wear period-style clothing' is speculative (clothing details are indistinct); 'no horses are visible in frame' is true but irrelevant to object count; philosophy interpretations include unsupported claims (e.g., 'collective visibility locus' without evidence of interaction) and misapplied concept IDs (e.g., 'labor_technology' for a static wagon).",dual_api_qwen_generate_glm_visual_review_non_independent,False
PHL1800_IRFL_0457,F0926,PHL1800_IRFL_0457.jpg,IRFL,boundary,revise,"Incorrect count of people on the foreground sailboat (candidate states four, but only three are visible); inaccurate text on the left sailboat's spinnaker ('36' is correct, but '3C' is not visible on the spinnaker); unsupported claim that the foreground boat's spinnaker is 'collapsed and trailing' (it is fully extended but angled); inaccurate text on the right sailboat's spinnaker ('e8' is correct, but the candidate misdescribes the spinnaker as 'white with black vertical stripes' when it is white with black horizontal stripes); incorrect count of people on the left sailboat (candidate states three, but only two are clearly visible); inaccurate text on the fourth sailboat's spinnaker ('48' is not visible, only red-and-white stripes are clear); unsupported claim that the fifth sailboat has 'unreadable text' (no text is visible on its mainsail)",dual_api_qwen_generate_glm_visual_review_non_independent,False
