blind_id,sample_id,selected_path,source,track
F0492,PHL1800_IRFL_0084,final_selection_1800/images/irfl/PHL1800_IRFL_0084.jpg,IRFL,positive
F0493,PHL1800_IRFL_0288,final_selection_1800/images/irfl/PHL1800_IRFL_0288.jpg,IRFL,positive
F0494,PHL1800_MM_0122,final_selection_1800/images/mm_moral/PHL1800_MM_0122.jpg,MM-MoralBench,positive
F0495,PHL1800_IRFL_0238,final_selection_1800/images/irfl/PHL1800_IRFL_0238.jpg,IRFL,positive
F0496,PHL1800_HAIV_0471,final_selection_1800/images/haivmet/PHL1800_HAIV_0471.png,HAIVMet,positive
F0497,PHL1800_HAIV_0454,final_selection_1800/images/haivmet/PHL1800_HAIV_0454.png,HAIVMet,positive
F0498,PHL1800_HL_0052,final_selection_1800/images/hl/PHL1800_HL_0052.png,HL Dataset,positive
F0499,PHL1800_HL_0534,final_selection_1800/images/hl/PHL1800_HL_0534.png,HL Dataset,boundary
F0500,PHL1800_HAIV_0088,final_selection_1800/images/haivmet/PHL1800_HAIV_0088.png,HAIVMet,positive
F0501,PHL1800_IRFL_0077,final_selection_1800/images/irfl/PHL1800_IRFL_0077.jpg,IRFL,positive
F0502,PHL1800_HAIV_0136,final_selection_1800/images/haivmet/PHL1800_HAIV_0136.png,HAIVMet,positive
F0503,PHL1800_MM_0128,final_selection_1800/images/mm_moral/PHL1800_MM_0128.jpg,MM-MoralBench,positive
F0504,PHL1800_IRFL_0054,final_selection_1800/images/irfl/PHL1800_IRFL_0054.jpg,IRFL,positive
F0505,PHL1800_HL_0595,final_selection_1800/images/hl/PHL1800_HL_0595.png,HL Dataset,boundary
F0506,PHL1800_HL_0577,final_selection_1800/images/hl/PHL1800_HL_0577.png,HL Dataset,boundary
F0507,PHL1800_HAIV_0412,final_selection_1800/images/haivmet/PHL1800_HAIV_0412.png,HAIVMet,positive
F0508,PHL1800_HL_0487,final_selection_1800/images/hl/PHL1800_HL_0487.png,HL Dataset,positive
F0509,PHL1800_IRFL_0299,final_selection_1800/images/irfl/PHL1800_IRFL_0299.jpg,IRFL,positive
F0510,PHL1800_HAIV_0313,final_selection_1800/images/haivmet/PHL1800_HAIV_0313.png,HAIVMet,positive
F0511,PHL1800_HL_0085,final_selection_1800/images/hl/PHL1800_HL_0085.png,HL Dataset,positive
F0512,PHL1800_HAIV_0520,final_selection_1800/images/haivmet/PHL1800_HAIV_0520.png,HAIVMet,positive
F0513,PHL1800_HAIV_0372,final_selection_1800/images/haivmet/PHL1800_HAIV_0372.png,HAIVMet,positive
F0514,PHL1800_HAIV_0464,final_selection_1800/images/haivmet/PHL1800_HAIV_0464.png,HAIVMet,positive
F0515,PHL1800_HAIV_0452,final_selection_1800/images/haivmet/PHL1800_HAIV_0452.png,HAIVMet,positive
F0516,PHL1800_HAIV_0396,final_selection_1800/images/haivmet/PHL1800_HAIV_0396.png,HAIVMet,positive
F0517,PHL1800_IRFL_0029,final_selection_1800/images/irfl/PHL1800_IRFL_0029.jpg,IRFL,positive
F0518,PHL1800_IRFL_0156,final_selection_1800/images/irfl/PHL1800_IRFL_0156.jpg,IRFL,positive
F0519,PHL1800_HL_0331,final_selection_1800/images/hl/PHL1800_HL_0331.png,HL Dataset,positive
F0520,PHL1800_HL_0210,final_selection_1800/images/hl/PHL1800_HL_0210.png,HL Dataset,positive
F0521,PHL1800_HL_0323,final_selection_1800/images/hl/PHL1800_HL_0323.png,HL Dataset,positive
F0522,PHL1800_HAIV_0474,final_selection_1800/images/haivmet/PHL1800_HAIV_0474.png,HAIVMet,positive
F0523,PHL1800_HL_0247,final_selection_1800/images/hl/PHL1800_HL_0247.png,HL Dataset,positive
F0524,PHL1800_IRFL_0404,final_selection_1800/images/irfl/PHL1800_IRFL_0404.jpg,IRFL,positive
F0525,PHL1800_HL_0121,final_selection_1800/images/hl/PHL1800_HL_0121.png,HL Dataset,positive
F0526,PHL1800_HL_0126,final_selection_1800/images/hl/PHL1800_HL_0126.png,HL Dataset,positive
F0527,PHL1800_HAIV_0201,final_selection_1800/images/haivmet/PHL1800_HAIV_0201.png,HAIVMet,positive
F0528,PHL1800_HAIV_0349,final_selection_1800/images/haivmet/PHL1800_HAIV_0349.png,HAIVMet,positive
F0529,PHL1800_HAIV_0541,final_selection_1800/images/haivmet/PHL1800_HAIV_0541.png,HAIVMet,positive
F0530,PHL1800_HL_0381,final_selection_1800/images/hl/PHL1800_HL_0381.png,HL Dataset,positive
F0531,PHL1800_MM_0035,final_selection_1800/images/mm_moral/PHL1800_MM_0035.jpg,MM-MoralBench,positive
F0532,PHL1800_HL_0306,final_selection_1800/images/hl/PHL1800_HL_0306.png,HL Dataset,positive
F0533,PHL1800_IRFL_0010,final_selection_1800/images/irfl/PHL1800_IRFL_0010.jpg,IRFL,positive
F0534,PHL1800_HAIV_0235,final_selection_1800/images/haivmet/PHL1800_HAIV_0235.png,HAIVMet,positive
F0535,PHL1800_HAIV_0393,final_selection_1800/images/haivmet/PHL1800_HAIV_0393.png,HAIVMet,positive
F0536,PHL1800_HAIV_0428,final_selection_1800/images/haivmet/PHL1800_HAIV_0428.png,HAIVMet,positive
F0537,PHL1800_MM_0065,final_selection_1800/images/mm_moral/PHL1800_MM_0065.jpg,MM-MoralBench,positive
F0538,PHL1800_IRFL_0253,final_selection_1800/images/irfl/PHL1800_IRFL_0253.jpg,IRFL,positive
F0539,PHL1800_HL_0273,final_selection_1800/images/hl/PHL1800_HL_0273.png,HL Dataset,positive
F0540,PHL1800_HL_0380,final_selection_1800/images/hl/PHL1800_HL_0380.png,HL Dataset,positive
F0541,PHL1800_HL_0262,final_selection_1800/images/hl/PHL1800_HL_0262.png,HL Dataset,positive
F0542,PHL1800_IRFL_0112,final_selection_1800/images/irfl/PHL1800_IRFL_0112.jpg,IRFL,positive
F0543,PHL1800_HAIV_0142,final_selection_1800/images/haivmet/PHL1800_HAIV_0142.png,HAIVMet,positive
F0544,PHL1800_IRFL_0392,final_selection_1800/images/irfl/PHL1800_IRFL_0392.jpg,IRFL,positive
F0545,PHL1800_MM_0119,final_selection_1800/images/mm_moral/PHL1800_MM_0119.jpg,MM-MoralBench,positive
F0546,PHL1800_HL_0587,final_selection_1800/images/hl/PHL1800_HL_0587.png,HL Dataset,boundary
F0547,PHL1800_HL_0574,final_selection_1800/images/hl/PHL1800_HL_0574.png,HL Dataset,boundary
F0548,PHL1800_HL_0582,final_selection_1800/images/hl/PHL1800_HL_0582.png,HL Dataset,boundary
F0549,PHL1800_HAIV_0156,final_selection_1800/images/haivmet/PHL1800_HAIV_0156.png,HAIVMet,positive
F0550,PHL1800_IRFL_0332,final_selection_1800/images/irfl/PHL1800_IRFL_0332.jpg,IRFL,positive
F0551,PHL1800_HL_0182,final_selection_1800/images/hl/PHL1800_HL_0182.png,HL Dataset,positive
F0552,PHL1800_HL_0283,final_selection_1800/images/hl/PHL1800_HL_0283.png,HL Dataset,positive
F0553,PHL1800_HL_0263,final_selection_1800/images/hl/PHL1800_HL_0263.png,HL Dataset,positive
F0554,PHL1800_HAIV_0126,final_selection_1800/images/haivmet/PHL1800_HAIV_0126.png,HAIVMet,positive
F0555,PHL1800_HL_0497,final_selection_1800/images/hl/PHL1800_HL_0497.png,HL Dataset,positive
F0556,PHL1800_HAIV_0193,final_selection_1800/images/haivmet/PHL1800_HAIV_0193.png,HAIVMet,positive
F0557,PHL1800_MM_0108,final_selection_1800/images/mm_moral/PHL1800_MM_0108.jpg,MM-MoralBench,positive
F0558,PHL1800_HL_0258,final_selection_1800/images/hl/PHL1800_HL_0258.png,HL Dataset,positive
F0559,PHL1800_HAIV_0140,final_selection_1800/images/haivmet/PHL1800_HAIV_0140.png,HAIVMet,positive
F0560,PHL1800_HAIV_0431,final_selection_1800/images/haivmet/PHL1800_HAIV_0431.png,HAIVMet,positive
F0561,PHL1800_MM_0029,final_selection_1800/images/mm_moral/PHL1800_MM_0029.jpg,MM-MoralBench,positive
F0562,PHL1800_IRFL_0035,final_selection_1800/images/irfl/PHL1800_IRFL_0035.jpg,IRFL,positive
F0563,PHL1800_MM_0057,final_selection_1800/images/mm_moral/PHL1800_MM_0057.jpg,MM-MoralBench,positive
F0564,PHL1800_HL_0054,final_selection_1800/images/hl/PHL1800_HL_0054.png,HL Dataset,positive
F0565,PHL1800_IRFL_0496,final_selection_1800/images/irfl/PHL1800_IRFL_0496.jpg,IRFL,boundary
F0566,PHL1800_HL_0086,final_selection_1800/images/hl/PHL1800_HL_0086.png,HL Dataset,positive
F0567,PHL1800_IRFL_0380,final_selection_1800/images/irfl/PHL1800_IRFL_0380.jpg,IRFL,positive
F0568,PHL1800_IRFL_0416,final_selection_1800/images/irfl/PHL1800_IRFL_0416.jpg,IRFL,positive
F0569,PHL1800_IRFL_0085,final_selection_1800/images/irfl/PHL1800_IRFL_0085.jpg,IRFL,positive
F0570,PHL1800_HL_0370,final_selection_1800/images/hl/PHL1800_HL_0370.png,HL Dataset,positive
F0571,PHL1800_IRFL_0178,final_selection_1800/images/irfl/PHL1800_IRFL_0178.jpg,IRFL,positive
F0572,PHL1800_IRFL_0321,final_selection_1800/images/irfl/PHL1800_IRFL_0321.jpg,IRFL,positive
F0573,PHL1800_HAIV_0042,final_selection_1800/images/haivmet/PHL1800_HAIV_0042.png,HAIVMet,positive
F0574,PHL1800_IRFL_0241,final_selection_1800/images/irfl/PHL1800_IRFL_0241.jpg,IRFL,positive
F0575,PHL1800_IRFL_0461,final_selection_1800/images/irfl/PHL1800_IRFL_0461.jpg,IRFL,boundary
F0576,PHL1800_HL_0476,final_selection_1800/images/hl/PHL1800_HL_0476.png,HL Dataset,positive
F0577,PHL1800_HL_0028,final_selection_1800/images/hl/PHL1800_HL_0028.png,HL Dataset,positive
F0578,PHL1800_MM_0088,final_selection_1800/images/mm_moral/PHL1800_MM_0088.jpg,MM-MoralBench,positive
F0579,PHL1800_HL_0234,final_selection_1800/images/hl/PHL1800_HL_0234.png,HL Dataset,positive
F0580,PHL1800_HL_0400,final_selection_1800/images/hl/PHL1800_HL_0400.png,HL Dataset,positive
F0581,PHL1800_HAIV_0523,final_selection_1800/images/haivmet/PHL1800_HAIV_0523.png,HAIVMet,positive
F0582,PHL1800_IRFL_0108,final_selection_1800/images/irfl/PHL1800_IRFL_0108.jpg,IRFL,positive
F0583,PHL1800_HAIV_0517,final_selection_1800/images/haivmet/PHL1800_HAIV_0517.png,HAIVMet,positive
F0584,PHL1800_HAIV_0515,final_selection_1800/images/haivmet/PHL1800_HAIV_0515.png,HAIVMet,positive
F0585,PHL1800_HL_0033,final_selection_1800/images/hl/PHL1800_HL_0033.png,HL Dataset,positive
F0586,PHL1800_HAIV_0275,final_selection_1800/images/haivmet/PHL1800_HAIV_0275.png,HAIVMet,positive
F0587,PHL1800_HAIV_0147,final_selection_1800/images/haivmet/PHL1800_HAIV_0147.png,HAIVMet,positive
F0588,PHL1800_MM_0097,final_selection_1800/images/mm_moral/PHL1800_MM_0097.jpg,MM-MoralBench,positive
F0589,PHL1800_HL_0157,final_selection_1800/images/hl/PHL1800_HL_0157.png,HL Dataset,positive
F0590,PHL1800_IRFL_0237,final_selection_1800/images/irfl/PHL1800_IRFL_0237.jpg,IRFL,positive
F0591,PHL1800_IRFL_0150,final_selection_1800/images/irfl/PHL1800_IRFL_0150.jpg,IRFL,positive
F0592,PHL1800_HAIV_0315,final_selection_1800/images/haivmet/PHL1800_HAIV_0315.png,HAIVMet,positive
F0593,PHL1800_HAIV_0499,final_selection_1800/images/haivmet/PHL1800_HAIV_0499.png,HAIVMet,positive
F0594,PHL1800_HL_0095,final_selection_1800/images/hl/PHL1800_HL_0095.png,HL Dataset,positive
F0595,PHL1800_IRFL_0066,final_selection_1800/images/irfl/PHL1800_IRFL_0066.jpg,IRFL,positive
F0596,PHL1800_IRFL_0220,final_selection_1800/images/irfl/PHL1800_IRFL_0220.jpg,IRFL,positive
F0597,PHL1800_MM_0112,final_selection_1800/images/mm_moral/PHL1800_MM_0112.jpg,MM-MoralBench,positive
F0598,PHL1800_IRFL_0287,final_selection_1800/images/irfl/PHL1800_IRFL_0287.jpg,IRFL,positive
F0599,PHL1800_IRFL_0219,final_selection_1800/images/irfl/PHL1800_IRFL_0219.jpg,IRFL,positive
F0600,PHL1800_HAIV_0223,final_selection_1800/images/haivmet/PHL1800_HAIV_0223.png,HAIVMet,positive
F0601,PHL1800_HAIV_0549,final_selection_1800/images/haivmet/PHL1800_HAIV_0549.png,HAIVMet,positive
F0602,PHL1800_IRFL_0298,final_selection_1800/images/irfl/PHL1800_IRFL_0298.jpg,IRFL,positive
F0603,PHL1800_HAIV_0340,final_selection_1800/images/haivmet/PHL1800_HAIV_0340.png,HAIVMet,positive
F0604,PHL1800_HAIV_0094,final_selection_1800/images/haivmet/PHL1800_HAIV_0094.png,HAIVMet,positive
F0605,PHL1800_HL_0232,final_selection_1800/images/hl/PHL1800_HL_0232.png,HL Dataset,positive
F0606,PHL1800_HAIV_0064,final_selection_1800/images/haivmet/PHL1800_HAIV_0064.png,HAIVMet,positive
F0607,PHL1800_HL_0594,final_selection_1800/images/hl/PHL1800_HL_0594.png,HL Dataset,boundary
F0608,PHL1800_HL_0124,final_selection_1800/images/hl/PHL1800_HL_0124.png,HL Dataset,positive
F0609,PHL1800_HAIV_0276,final_selection_1800/images/haivmet/PHL1800_HAIV_0276.png,HAIVMet,positive
F0610,PHL1800_IRFL_0468,final_selection_1800/images/irfl/PHL1800_IRFL_0468.jpg,IRFL,boundary
F0611,PHL1800_IRFL_0142,final_selection_1800/images/irfl/PHL1800_IRFL_0142.jpg,IRFL,positive
F0612,PHL1800_IRFL_0290,final_selection_1800/images/irfl/PHL1800_IRFL_0290.jpg,IRFL,positive
F0613,PHL1800_HAIV_0293,final_selection_1800/images/haivmet/PHL1800_HAIV_0293.png,HAIVMet,positive
F0614,PHL1800_HAIV_0367,final_selection_1800/images/haivmet/PHL1800_HAIV_0367.png,HAIVMet,positive
F0615,PHL1800_MM_0039,final_selection_1800/images/mm_moral/PHL1800_MM_0039.jpg,MM-MoralBench,positive
F0616,PHL1800_HL_0318,final_selection_1800/images/hl/PHL1800_HL_0318.png,HL Dataset,positive
F0617,PHL1800_HL_0536,final_selection_1800/images/hl/PHL1800_HL_0536.png,HL Dataset,boundary
F0618,PHL1800_IRFL_0098,final_selection_1800/images/irfl/PHL1800_IRFL_0098.jpg,IRFL,positive
F0619,PHL1800_MM_0104,final_selection_1800/images/mm_moral/PHL1800_MM_0104.jpg,MM-MoralBench,positive
F0620,PHL1800_HL_0545,final_selection_1800/images/hl/PHL1800_HL_0545.png,HL Dataset,boundary
F0621,PHL1800_HL_0284,final_selection_1800/images/hl/PHL1800_HL_0284.png,HL Dataset,positive
F0622,PHL1800_HL_0094,final_selection_1800/images/hl/PHL1800_HL_0094.png,HL Dataset,positive
F0623,PHL1800_IRFL_0340,final_selection_1800/images/irfl/PHL1800_IRFL_0340.jpg,IRFL,positive
F0624,PHL1800_HL_0225,final_selection_1800/images/hl/PHL1800_HL_0225.png,HL Dataset,positive
F0625,PHL1800_IRFL_0315,final_selection_1800/images/irfl/PHL1800_IRFL_0315.jpg,IRFL,positive
F0626,PHL1800_HL_0473,final_selection_1800/images/hl/PHL1800_HL_0473.png,HL Dataset,positive
F0627,PHL1800_HAIV_0305,final_selection_1800/images/haivmet/PHL1800_HAIV_0305.png,HAIVMet,positive
F0628,PHL1800_IRFL_0135,final_selection_1800/images/irfl/PHL1800_IRFL_0135.jpg,IRFL,positive
F0629,PHL1800_HAIV_0191,final_selection_1800/images/haivmet/PHL1800_HAIV_0191.png,HAIVMet,positive
F0630,PHL1800_HL_0135,final_selection_1800/images/hl/PHL1800_HL_0135.png,HL Dataset,positive
F0631,PHL1800_IRFL_0424,final_selection_1800/images/irfl/PHL1800_IRFL_0424.jpg,IRFL,boundary
F0632,PHL1800_HL_0401,final_selection_1800/images/hl/PHL1800_HL_0401.png,HL Dataset,positive
F0633,PHL1800_HL_0178,final_selection_1800/images/hl/PHL1800_HL_0178.png,HL Dataset,positive
F0634,PHL1800_HAIV_0486,final_selection_1800/images/haivmet/PHL1800_HAIV_0486.png,HAIVMet,positive
F0635,PHL1800_MM_0076,final_selection_1800/images/mm_moral/PHL1800_MM_0076.jpg,MM-MoralBench,positive
F0636,PHL1800_HAIV_0361,final_selection_1800/images/haivmet/PHL1800_HAIV_0361.png,HAIVMet,positive
F0637,PHL1800_HAIV_0227,final_selection_1800/images/haivmet/PHL1800_HAIV_0227.png,HAIVMet,positive
F0638,PHL1800_HL_0469,final_selection_1800/images/hl/PHL1800_HL_0469.png,HL Dataset,positive
F0639,PHL1800_IRFL_0365,final_selection_1800/images/irfl/PHL1800_IRFL_0365.jpg,IRFL,positive
F0640,PHL1800_HAIV_0395,final_selection_1800/images/haivmet/PHL1800_HAIV_0395.png,HAIVMet,positive
F0641,PHL1800_HL_0265,final_selection_1800/images/hl/PHL1800_HL_0265.png,HL Dataset,positive
F0642,PHL1800_HAIV_0106,final_selection_1800/images/haivmet/PHL1800_HAIV_0106.png,HAIVMet,positive
F0643,PHL1800_IRFL_0406,final_selection_1800/images/irfl/PHL1800_IRFL_0406.jpg,IRFL,positive
F0644,PHL1800_HL_0431,final_selection_1800/images/hl/PHL1800_HL_0431.png,HL Dataset,positive
F0645,PHL1800_HAIV_0414,final_selection_1800/images/haivmet/PHL1800_HAIV_0414.png,HAIVMet,positive
F0646,PHL1800_IRFL_0130,final_selection_1800/images/irfl/PHL1800_IRFL_0130.jpg,IRFL,positive
F0647,PHL1800_HAIV_0360,final_selection_1800/images/haivmet/PHL1800_HAIV_0360.png,HAIVMet,positive
F0648,PHL1800_HAIV_0243,final_selection_1800/images/haivmet/PHL1800_HAIV_0243.png,HAIVMet,positive
F0649,PHL1800_IRFL_0201,final_selection_1800/images/irfl/PHL1800_IRFL_0201.jpg,IRFL,positive
F0650,PHL1800_HL_0435,final_selection_1800/images/hl/PHL1800_HL_0435.png,HL Dataset,positive
F0651,PHL1800_HAIV_0456,final_selection_1800/images/haivmet/PHL1800_HAIV_0456.png,HAIVMet,positive
F0652,PHL1800_HL_0564,final_selection_1800/images/hl/PHL1800_HL_0564.png,HL Dataset,boundary
F0653,PHL1800_HL_0333,final_selection_1800/images/hl/PHL1800_HL_0333.png,HL Dataset,positive
F0654,PHL1800_HL_0584,final_selection_1800/images/hl/PHL1800_HL_0584.png,HL Dataset,boundary
F0655,PHL1800_IRFL_0023,final_selection_1800/images/irfl/PHL1800_IRFL_0023.jpg,IRFL,positive
F0656,PHL1800_HL_0227,final_selection_1800/images/hl/PHL1800_HL_0227.png,HL Dataset,positive
F0657,PHL1800_HL_0386,final_selection_1800/images/hl/PHL1800_HL_0386.png,HL Dataset,positive
F0658,PHL1800_HL_0396,final_selection_1800/images/hl/PHL1800_HL_0396.png,HL Dataset,positive
F0659,PHL1800_IRFL_0485,final_selection_1800/images/irfl/PHL1800_IRFL_0485.jpg,IRFL,boundary
F0660,PHL1800_HAIV_0036,final_selection_1800/images/haivmet/PHL1800_HAIV_0036.png,HAIVMet,positive
F0661,PHL1800_IRFL_0302,final_selection_1800/images/irfl/PHL1800_IRFL_0302.jpg,IRFL,positive
F0662,PHL1800_IRFL_0429,final_selection_1800/images/irfl/PHL1800_IRFL_0429.jpg,IRFL,boundary
F0663,PHL1800_IRFL_0004,final_selection_1800/images/irfl/PHL1800_IRFL_0004.jpg,IRFL,positive
F0664,PHL1800_HL_0480,final_selection_1800/images/hl/PHL1800_HL_0480.png,HL Dataset,positive
F0665,PHL1800_HL_0068,final_selection_1800/images/hl/PHL1800_HL_0068.png,HL Dataset,positive
F0666,PHL1800_HAIV_0352,final_selection_1800/images/haivmet/PHL1800_HAIV_0352.png,HAIVMet,positive
F0667,PHL1800_HAIV_0090,final_selection_1800/images/haivmet/PHL1800_HAIV_0090.png,HAIVMet,positive
F0668,PHL1800_MM_0037,final_selection_1800/images/mm_moral/PHL1800_MM_0037.jpg,MM-MoralBench,positive
F0669,PHL1800_IRFL_0218,final_selection_1800/images/irfl/PHL1800_IRFL_0218.jpg,IRFL,positive
F0670,PHL1800_IRFL_0133,final_selection_1800/images/irfl/PHL1800_IRFL_0133.jpg,IRFL,positive
F0671,PHL1800_HL_0064,final_selection_1800/images/hl/PHL1800_HL_0064.png,HL Dataset,positive
F0672,PHL1800_IRFL_0217,final_selection_1800/images/irfl/PHL1800_IRFL_0217.jpg,IRFL,positive
F0673,PHL1800_HL_0128,final_selection_1800/images/hl/PHL1800_HL_0128.png,HL Dataset,positive
F0674,PHL1800_HL_0382,final_selection_1800/images/hl/PHL1800_HL_0382.png,HL Dataset,positive
F0675,PHL1800_IRFL_0263,final_selection_1800/images/irfl/PHL1800_IRFL_0263.jpg,IRFL,positive
F0676,PHL1800_HL_0552,final_selection_1800/images/hl/PHL1800_HL_0552.png,HL Dataset,boundary
F0677,PHL1800_HAIV_0098,final_selection_1800/images/haivmet/PHL1800_HAIV_0098.png,HAIVMet,positive
F0678,PHL1800_IRFL_0052,final_selection_1800/images/irfl/PHL1800_IRFL_0052.jpg,IRFL,positive
F0679,PHL1800_HAIV_0060,final_selection_1800/images/haivmet/PHL1800_HAIV_0060.png,HAIVMet,positive
F0680,PHL1800_HL_0499,final_selection_1800/images/hl/PHL1800_HL_0499.png,HL Dataset,positive
F0681,PHL1800_HL_0369,final_selection_1800/images/hl/PHL1800_HL_0369.png,HL Dataset,positive
F0682,PHL1800_HL_0286,final_selection_1800/images/hl/PHL1800_HL_0286.png,HL Dataset,positive
F0683,PHL1800_IRFL_0169,final_selection_1800/images/irfl/PHL1800_IRFL_0169.jpg,IRFL,positive
F0684,PHL1800_HAIV_0068,final_selection_1800/images/haivmet/PHL1800_HAIV_0068.png,HAIVMet,positive
F0685,PHL1800_HAIV_0107,final_selection_1800/images/haivmet/PHL1800_HAIV_0107.png,HAIVMet,positive
F0686,PHL1800_IRFL_0007,final_selection_1800/images/irfl/PHL1800_IRFL_0007.jpg,IRFL,positive
F0687,PHL1800_HAIV_0402,final_selection_1800/images/haivmet/PHL1800_HAIV_0402.png,HAIVMet,positive
F0688,PHL1800_IRFL_0080,final_selection_1800/images/irfl/PHL1800_IRFL_0080.jpg,IRFL,positive
F0689,PHL1800_HAIV_0171,final_selection_1800/images/haivmet/PHL1800_HAIV_0171.png,HAIVMet,positive
F0690,PHL1800_HL_0030,final_selection_1800/images/hl/PHL1800_HL_0030.png,HL Dataset,positive
F0691,PHL1800_IRFL_0078,final_selection_1800/images/irfl/PHL1800_IRFL_0078.jpg,IRFL,positive
F0692,PHL1800_HL_0185,final_selection_1800/images/hl/PHL1800_HL_0185.png,HL Dataset,positive
F0693,PHL1800_HL_0388,final_selection_1800/images/hl/PHL1800_HL_0388.png,HL Dataset,positive
F0694,PHL1800_HL_0300,final_selection_1800/images/hl/PHL1800_HL_0300.png,HL Dataset,positive
F0695,PHL1800_IRFL_0313,final_selection_1800/images/irfl/PHL1800_IRFL_0313.jpg,IRFL,positive
F0696,PHL1800_HAIV_0172,final_selection_1800/images/haivmet/PHL1800_HAIV_0172.png,HAIVMet,positive
F0697,PHL1800_HL_0173,final_selection_1800/images/hl/PHL1800_HL_0173.png,HL Dataset,positive
F0698,PHL1800_IRFL_0387,final_selection_1800/images/irfl/PHL1800_IRFL_0387.jpg,IRFL,positive
F0699,PHL1800_HL_0236,final_selection_1800/images/hl/PHL1800_HL_0236.png,HL Dataset,positive
F0700,PHL1800_MM_0009,final_selection_1800/images/mm_moral/PHL1800_MM_0009.jpg,MM-MoralBench,positive
F0701,PHL1800_HL_0485,final_selection_1800/images/hl/PHL1800_HL_0485.png,HL Dataset,positive
F0702,PHL1800_HL_0125,final_selection_1800/images/hl/PHL1800_HL_0125.png,HL Dataset,positive
F0703,PHL1800_HAIV_0491,final_selection_1800/images/haivmet/PHL1800_HAIV_0491.png,HAIVMet,positive
F0704,PHL1800_HAIV_0247,final_selection_1800/images/haivmet/PHL1800_HAIV_0247.png,HAIVMet,positive
F0705,PHL1800_IRFL_0281,final_selection_1800/images/irfl/PHL1800_IRFL_0281.jpg,IRFL,positive
F0706,PHL1800_IRFL_0352,final_selection_1800/images/irfl/PHL1800_IRFL_0352.jpg,IRFL,positive
F0707,PHL1800_IRFL_0425,final_selection_1800/images/irfl/PHL1800_IRFL_0425.jpg,IRFL,boundary
F0708,PHL1800_IRFL_0014,final_selection_1800/images/irfl/PHL1800_IRFL_0014.jpg,IRFL,positive
F0709,PHL1800_IRFL_0230,final_selection_1800/images/irfl/PHL1800_IRFL_0230.jpg,IRFL,positive
F0710,PHL1800_HL_0198,final_selection_1800/images/hl/PHL1800_HL_0198.png,HL Dataset,positive
F0711,PHL1800_IRFL_0013,final_selection_1800/images/irfl/PHL1800_IRFL_0013.jpg,IRFL,positive
F0712,PHL1800_HL_0152,final_selection_1800/images/hl/PHL1800_HL_0152.png,HL Dataset,positive
F0713,PHL1800_IRFL_0109,final_selection_1800/images/irfl/PHL1800_IRFL_0109.jpg,IRFL,positive
F0714,PHL1800_IRFL_0068,final_selection_1800/images/irfl/PHL1800_IRFL_0068.jpg,IRFL,positive
F0715,PHL1800_HAIV_0082,final_selection_1800/images/haivmet/PHL1800_HAIV_0082.png,HAIVMet,positive
F0716,PHL1800_HAIV_0233,final_selection_1800/images/haivmet/PHL1800_HAIV_0233.png,HAIVMet,positive
F0717,PHL1800_MM_0127,final_selection_1800/images/mm_moral/PHL1800_MM_0127.jpg,MM-MoralBench,positive
F0718,PHL1800_IRFL_0272,final_selection_1800/images/irfl/PHL1800_IRFL_0272.jpg,IRFL,positive
F0719,PHL1800_HL_0434,final_selection_1800/images/hl/PHL1800_HL_0434.png,HL Dataset,positive
F0720,PHL1800_IRFL_0316,final_selection_1800/images/irfl/PHL1800_IRFL_0316.jpg,IRFL,positive
F0721,PHL1800_IRFL_0208,final_selection_1800/images/irfl/PHL1800_IRFL_0208.jpg,IRFL,positive
F0722,PHL1800_IRFL_0282,final_selection_1800/images/irfl/PHL1800_IRFL_0282.jpg,IRFL,positive
F0723,PHL1800_MM_0141,final_selection_1800/images/mm_moral/PHL1800_MM_0141.jpg,MM-MoralBench,positive
F0724,PHL1800_HAIV_0467,final_selection_1800/images/haivmet/PHL1800_HAIV_0467.png,HAIVMet,positive
F0725,PHL1800_HAIV_0218,final_selection_1800/images/haivmet/PHL1800_HAIV_0218.png,HAIVMet,positive
F0726,PHL1800_HAIV_0498,final_selection_1800/images/haivmet/PHL1800_HAIV_0498.png,HAIVMet,positive
F0727,PHL1800_IRFL_0372,final_selection_1800/images/irfl/PHL1800_IRFL_0372.jpg,IRFL,positive
F0728,PHL1800_MM_0012,final_selection_1800/images/mm_moral/PHL1800_MM_0012.jpg,MM-MoralBench,positive
F0729,PHL1800_HL_0149,final_selection_1800/images/hl/PHL1800_HL_0149.png,HL Dataset,positive
F0730,PHL1800_IRFL_0141,final_selection_1800/images/irfl/PHL1800_IRFL_0141.jpg,IRFL,positive
F0731,PHL1800_HL_0255,final_selection_1800/images/hl/PHL1800_HL_0255.png,HL Dataset,positive
F0732,PHL1800_HAIV_0529,final_selection_1800/images/haivmet/PHL1800_HAIV_0529.png,HAIVMet,positive
F0733,PHL1800_HL_0408,final_selection_1800/images/hl/PHL1800_HL_0408.png,HL Dataset,positive
F0734,PHL1800_HAIV_0118,final_selection_1800/images/haivmet/PHL1800_HAIV_0118.png,HAIVMet,positive
F0735,PHL1800_HAIV_0337,final_selection_1800/images/haivmet/PHL1800_HAIV_0337.png,HAIVMet,positive
F0736,PHL1800_HAIV_0114,final_selection_1800/images/haivmet/PHL1800_HAIV_0114.png,HAIVMet,positive
